,date,turnover<0,turnover>0,ХЃам<0,ХЃам>0
1626,2015/9/14,3686218.586,3541358.856,3346180.121,3396312.742
1627,2015/9/15,3685871.841,3541358.856,3346180.121,3395997.519
1628,2015/9/16,3858593.841,3541358.856,3346180.121,3553017.519
1629,2015/9/17,3779118.841,3541358.856,3346180.121,3480767.519
1630,2015/9/18,3794815.841,3541358.856,3346180.121,3495037.519
1631,2015/9/21,3857493.841,3541358.856,3346180.121,3551686.694
1632,2015/9/22,3891351.841,3541358.856,3346180.121,3551686.694
1633,2015/9/23,3807751.841,3541358.856,3346180.121,3551686.694
1634,2015/9/24,3831918.841,3541358.856,3346180.121,3551686.694
1635,2015/9/25,3773563.841,3541358.856,3346180.121,3551686.694
1636,2015/9/28,3785443.841,3541358.856,3346180.121,3551686.694
1637,2015/9/29,3715153.841,3541358.856,3346180.121,3551686.694
1638,2015/9/30,3741663.841,3541358.856,3346180.121,3551686.694
1639,2015/10/8,3844546.841,3541358.856,3346180.121,3551686.694
1640,2015/10/9,3892550.841,3541358.856,3346180.121,3551686.694
1641,2015/10/12,4010877.841,3541358.856,3346180.121,3551686.694
1642,2015/10/13,4007962.841,3541358.856,3346180.121,3551686.694
1643,2015/10/14,3965139.841,3541358.856,3346180.121,3551686.694
1644,2015/10/15,4053920.841,3541358.856,3346180.121,3551686.694
1645,2015/10/16,4105895.841,3541358.856,3346180.121,3551686.694
1646,2015/10/19,4106016.841,3541358.856,3346180.121,3551686.694
1647,2015/10/20,4153888.841,3541358.856,3346180.121,3551686.694
1648,2015/10/21,4038993.841,3541011.531,3346180.121,3551339.369
1649,2015/10/22,4095401.841,3592291.531,3346180.121,3602619.369
1650,2015/10/23,4146782.841,3639001.531,3346180.121,3649329.369
1651,2015/10/26,4166604.841,3657021.531,3346180.121,3667349.369
1652,2015/10/27,4170586.841,3660641.531,3346180.121,3670969.369
1653,2015/10/28,4095830.841,3592681.531,3346180.121,3603009.369
1654,2015/10/29,4105059.841,3601071.531,3346180.121,3611399.369
1655,2015/10/30,4105906.841,3601841.531,3346180.121,3612169.369
1656,2015/11/2,4041974.841,3543721.531,3346180.121,3554049.369
1657,2015/11/3,4030457.841,3533251.531,3346180.121,3543579.369
1658,2015/11/4,4209812.841,3696301.531,3346180.121,3706629.369
1659,2015/11/5,4294985.841,3773731.531,3346180.121,3784059.369
1660,2015/11/6,4391125.841,3861131.531,3345876.651,3871459.369
1661,2015/11/9,4442803.841,3908111.531,3383460.651,3918439.369
1662,2015/11/10,4434982.841,3901001.531,3377772.651,3911329.369
1663,2015/11/11,4435433.841,3901411.531,3378100.651,3911739.369
1664,2015/11/12,4393270.841,3863081.531,3347436.651,3873409.369
1665,2015/11/13,4339282.841,3814001.531,3308172.651,3824329.369
1666,2015/11/16,4358961.841,3831891.531,3322484.651,3842219.369
1667,2015/11/17,4352647.841,3826151.531,3317892.651,3836479.369
1668,2015/11/18,4305556.841,3783341.531,3283644.651,3793669.369
1669,2015/11/19,4370885.841,3842731.531,3331156.651,3853059.369
1670,2015/11/20,4370236.841,3842141.531,3330684.651,3852469.369
1671,2015/11/23,4347092.841,3821101.531,3313852.651,3831429.369
1672,2015/11/24,4347697.841,3821651.531,3314292.651,3831979.369
1673,2015/11/25,4378189.841,3849371.531,3336468.651,3859699.369
1674,2015/11/26,4353791.841,3827191.531,3318724.651,3837519.369
1675,2015/11/27,4131107.841,3624751.531,3156772.651,3635079.369
1676,2015/11/30,4141077.536,3634171.531,3164308.651,3644142.728
1677,2015/12/1,4141077.536,3659102.361,3184540.651,3644142.728
1678,2015/12/2,4141077.536,3659102.361,3288740.651,3644142.728
1679,2015/12/3,4141077.536,3659102.361,3310620.651,3644142.728
1680,2015/12/4,4141077.536,3659102.361,3253252.651,3644142.728
1681,2015/12/7,4141077.536,3659102.361,3261268.651,3644142.728
1682,2015/12/8,4141077.536,3659102.361,3209596.651,3644142.728
1683,2015/12/9,4141077.536,3659102.361,3219932.651,3644142.728
1684,2015/12/10,4141077.536,3659102.361,3209644.651,3644142.728
1685,2015/12/11,4141077.536,3659102.361,3197340.006,3644142.728
1686,2015/12/14,4141077.536,3659102.361,3197340.006,3644142.728
1687,2015/12/15,4141077.536,3659102.361,3197340.006,3644142.728
1688,2015/12/16,4141077.536,3659102.361,3197340.006,3644142.728
1689,2015/12/17,4141077.536,3659102.361,3197340.006,3644142.728
1690,2015/12/18,4141077.536,3659102.361,3197340.006,3644142.728
1691,2015/12/21,4141077.536,3659102.361,3197340.006,3644142.728
1692,2015/12/22,4141077.536,3659102.361,3197340.006,3644142.728
1693,2015/12/23,4141077.536,3659102.361,3197340.006,3644142.728
1694,2015/12/24,4141077.536,3659102.361,3197340.006,3644142.728
1695,2015/12/25,4141077.536,3659102.361,3197340.006,3644142.728
1696,2015/12/28,4141077.536,3659102.361,3197340.006,3644142.728
1697,2015/12/29,4141077.536,3659102.361,3197340.006,3644142.728
1698,2015/12/30,4141077.536,3659102.361,3197340.006,3644142.728
1699,2015/12/31,4141077.536,3659102.361,3197340.006,3644142.728
1700,2016/1/4,4141077.536,3659102.361,3197340.006,3644142.728
1701,2016/1/5,4141077.536,3659102.361,3197340.006,3644142.728
1702,2016/1/6,4141077.536,3659102.361,3197340.006,3644142.728
1703,2016/1/7,4141077.536,3659102.361,3197340.006,3644142.728
1704,2016/1/8,4141077.536,3659102.361,3197340.006,3644142.728
1705,2016/1/11,4141077.536,3659102.361,3197340.006,3644142.728
1706,2016/1/12,4141077.536,3659102.361,3197340.006,3644142.728
1707,2016/1/13,4141077.536,3659102.361,3197340.006,3644142.728
1708,2016/1/14,4141077.536,3659102.361,3197340.006,3644142.728
1709,2016/1/15,4141077.536,3659102.361,3197340.006,3644142.728
1710,2016/1/18,4141077.536,3659102.361,3197340.006,3644142.728
1711,2016/1/19,4141077.536,3659102.361,3197340.006,3644142.728
1712,2016/1/20,4141077.536,3659102.361,3197340.006,3644142.728
1713,2016/1/21,4141077.536,3659102.361,3197340.006,3644142.728
1714,2016/1/22,4141077.536,3659102.361,3197340.006,3644142.728
1715,2016/1/25,4141077.536,3659102.361,3197340.006,3644142.728
1716,2016/1/26,4141077.536,3659102.361,3197340.006,3644142.728
1717,2016/1/27,4141077.536,3659102.361,3197340.006,3644142.728
1718,2016/1/28,4140678.009,3659102.361,3197340.006,3643800.277
1719,2016/1/29,4269940.009,3658748.83,3197340.006,3754596.277
1720,2016/2/1,4206884.009,3604700.83,3197340.006,3700548.277
1721,2016/2/2,4291276.009,3677036.83,3197340.006,3772884.277
1722,2016/2/3,4273510.009,3661808.83,3197340.006,3757656.277
1723,2016/2/4,4324078.009,3705152.83,3197340.006,3801000.277
1724,2016/2/5,4294720.009,3679988.83,3197340.006,3775836.277
1725,2016/2/15,4270808.009,3659492.83,3197340.006,3755340.277
1726,2016/2/16,4397270.009,3767888.83,3197340.006,3863736.277
1727,2016/2/17,4434062.009,3799424.83,3197340.006,3895272.277
1728,2016/2/18,4420594.009,3787880.83,3197340.006,3883728.277
1729,2016/2/19,4417640.009,3785348.83,3197340.006,3881196.277
1730,2016/2/22,4511832.009,3866084.83,3197340.006,3961932.277
1731,2016/2/23,4470518.009,3830672.83,3197340.006,3926520.277
1732,2016/2/24,4498784.009,3854900.83,3197340.006,3950748.277
1733,2016/2/25,4231664.009,3625940.83,3197340.006,3721788.277
1734,2016/2/26,4272656.009,3661076.83,3197340.006,3756924.277
1735,2016/2/29,4173872.009,3576404.83,3197340.006,3672252.277
1736,2016/3/1,4248380.009,3640268.83,3197340.006,3736116.277
1737,2016/3/2,4417276.009,3785036.83,3197340.006,3880884.277
1738,2016/3/3,4427202.009,3793544.83,3197340.006,3889392.277
1739,2016/3/4,4476860.009,3836108.83,3197340.006,3931956.277
1740,2016/3/7,4492190.009,3849248.83,3197340.006,3945096.277
1741,2016/3/8,4496152.009,3852644.83,3197340.006,3948492.277
1742,2016/3/9,4446088.009,3809732.83,3197340.006,3905580.277
1743,2016/3/10,4363824.009,3738859.252,3197340.006,3834706.699
1744,2016/3/11,4371006.009,3738859.252,3197340.006,3834706.699
1745,2016/3/14,4437380.009,3738859.252,3197340.006,3834706.699
1746,2016/3/15,4449675.54,3738859.252,3197340.006,3834706.699
1747,2016/3/16,4449675.54,3738859.252,3197340.006,3834706.699
1748,2016/3/17,4449675.54,3738859.252,3197340.006,3834706.699
1749,2016/3/18,4449675.54,3738859.252,3197340.006,3834706.699
1750,2016/3/21,4449675.54,3738859.252,3197340.006,3834706.699
1751,2016/3/22,4449675.54,3738859.252,3197340.006,3834706.699
1752,2016/3/23,4449675.54,3738859.252,3197340.006,3834706.699
1753,2016/3/24,4449675.54,3738859.252,3197340.006,3834706.699
1754,2016/3/25,4449675.54,3738859.252,3197340.006,3834706.699
1755,2016/3/28,4449675.54,3738859.252,3197340.006,3834706.699
1756,2016/3/29,4449675.54,3738859.252,3197340.006,3834706.699
1757,2016/3/30,4449675.54,3738859.252,3197340.006,3834706.699
1758,2016/3/31,4449675.54,3738859.252,3197340.006,3834706.699
1759,2016/4/1,4449675.54,3738859.252,3197340.006,3834706.699
1760,2016/4/5,4449675.54,3738859.252,3197340.006,3834706.699
1761,2016/4/6,4449675.54,3738859.252,3197340.006,3834706.699
1762,2016/4/7,4449675.54,3738859.252,3197340.006,3834706.699
1763,2016/4/8,4449675.54,3738859.252,3197340.006,3834706.699
1764,2016/4/11,4449675.54,3738859.252,3197340.006,3834706.699
1765,2016/4/12,4449675.54,3738859.252,3197340.006,3834706.699
1766,2016/4/13,4449675.54,3738859.252,3197340.006,3834706.699
1767,2016/4/14,4449675.54,3738859.252,3197340.006,3834706.699
1768,2016/4/15,4449675.54,3738859.252,3197340.006,3834706.699
1769,2016/4/18,4449675.54,3738859.252,3197340.006,3834706.699
1770,2016/4/19,4449675.54,3738859.252,3197340.006,3834706.699
1771,2016/4/20,4449675.54,3738859.252,3197340.006,3834706.699
1772,2016/4/21,4449675.54,3738859.252,3197340.006,3834706.699
1773,2016/4/22,4449675.54,3738859.252,3197340.006,3834706.699
1774,2016/4/25,4449675.54,3738859.252,3197340.006,3834706.699
1775,2016/4/26,4449675.54,3738859.252,3197340.006,3834706.699
1776,2016/4/27,4449675.54,3738859.252,3197340.006,3834706.699
1777,2016/4/28,4449675.54,3738859.252,3197340.006,3834706.699
1778,2016/4/29,4449675.54,3738859.252,3197340.006,3834706.699
1779,2016/5/3,4449675.54,3738859.252,3197340.006,3834706.699
1780,2016/5/4,4449675.54,3738859.252,3197340.006,3834706.699
1781,2016/5/5,4449675.54,3738859.252,3197340.006,3834706.699
1782,2016/5/6,4449675.54,3738859.252,3197340.006,3834706.699
1783,2016/5/9,4449675.54,3738859.252,3197340.006,3834706.699
1784,2016/5/10,4449675.54,3738859.252,3197340.006,3834706.699
1785,2016/5/11,4449675.54,3738859.252,3197340.006,3834706.699
1786,2016/5/12,4449675.54,3738859.252,3197340.006,3834706.699
1787,2016/5/13,4449675.54,3738859.252,3197340.006,3834706.699
1788,2016/5/16,4449675.54,3738859.252,3197340.006,3834706.699
1789,2016/5/17,4449675.54,3738859.252,3197340.006,3834706.699
1790,2016/5/18,4449675.54,3738859.252,3197340.006,3834706.699
1791,2016/5/19,4449675.54,3738859.252,3197340.006,3834706.699
1792,2016/5/20,4449675.54,3738859.252,3197340.006,3834706.699
1793,2016/5/23,4449675.54,3738859.252,3197340.006,3834706.699
1794,2016/5/24,4449675.54,3738859.252,3197340.006,3834706.699
1795,2016/5/25,4449675.54,3738859.252,3197340.006,3834706.699
1796,2016/5/26,4449675.54,3738859.252,3197340.006,3834706.699
1797,2016/5/27,4449675.54,3738859.252,3197340.006,3834706.699
1798,2016/5/30,4449675.54,3738859.252,3197340.006,3834706.699
1799,2016/5/31,4449675.54,3738859.252,3197340.006,3834706.699
1800,2016/6/1,4449233.063,3738859.252,3197340.006,3834327.433
1801,2016/6/2,4458403.063,3738859.252,3197340.006,3842187.433
1802,2016/6/3,4489525.063,3738859.252,3197340.006,3868863.433
1803,2016/6/6,4474769.063,3738859.252,3197340.006,3856215.433
1804,2016/6/7,4472333.063,3738859.252,3197340.006,3854127.433
1805,2016/6/8,4454049.063,3738859.252,3197340.006,3838455.433
1806,2016/6/13,4317339.063,3738859.252,3197340.006,3721275.433
1807,2016/6/14,4330835.063,3738859.252,3197340.006,3732843.433
1808,2016/6/15,4387381.063,3738859.252,3197340.006,3781311.433
1809,2016/6/16,4357001.063,3738859.252,3197340.006,3755271.433
1810,2016/6/17,4378967.063,3738859.252,3197340.006,3774099.433
1811,2016/6/20,4382201.063,3738859.252,3197340.006,3776871.433
1812,2016/6/21,4373311.063,3738859.252,3197340.006,3769251.433
1813,2016/6/22,4412007.063,3738859.252,3197340.006,3802419.433
1814,2016/6/23,4388711.063,3738859.252,3197340.006,3782451.433
1815,2016/6/24,4332487.063,3738859.252,3197340.006,3734259.433
1816,2016/6/27,4393219.063,3738859.252,3197340.006,3786315.433
1817,2016/6/28,4415423.063,3738859.252,3197340.006,3805347.433
1818,2016/6/29,4435967.869,3738859.252,3197340.006,3822957.266
1819,2016/6/30,4435967.869,3738859.252,3197340.006,3822957.266
1820,2016/7/1,4435967.869,3738859.252,3197340.006,3822957.266
1821,2016/7/4,4435967.869,3738859.252,3197340.006,3822957.266
1822,2016/7/5,4435967.869,3738859.252,3197340.006,3822957.266
1823,2016/7/6,4435967.869,3738859.252,3197340.006,3822957.266
1824,2016/7/7,4435967.869,3738859.252,3197340.006,3822957.266
1825,2016/7/8,4435967.869,3738859.252,3197340.006,3822957.266
1826,2016/7/11,4435967.869,3738859.252,3197340.006,3822957.266
1827,2016/7/12,4435967.869,3738859.252,3197340.006,3822957.266
1828,2016/7/13,4435967.869,3738859.252,3197340.006,3822957.266
1829,2016/7/14,4435967.869,3738859.252,3197340.006,3822957.266
1830,2016/7/15,4435967.869,3738859.252,3197340.006,3822957.266
1831,2016/7/18,4435967.869,3738859.252,3197340.006,3822957.266
1832,2016/7/19,4435967.869,3738859.252,3197340.006,3822957.266
1833,2016/7/20,4435967.869,3738859.252,3197340.006,3822957.266
1834,2016/7/21,4435967.869,3738859.252,3197340.006,3822957.266
1835,2016/7/22,4435967.869,3738859.252,3197340.006,3822957.266
1836,2016/7/25,4435967.869,3738859.252,3197340.006,3822957.266
1837,2016/7/26,4435967.869,3738859.252,3197340.006,3822957.266
1838,2016/7/27,4435967.869,3738859.252,3197340.006,3822957.266
1839,2016/7/28,4435967.869,3738859.252,3197340.006,3822957.266
1840,2016/7/29,4435967.869,3738859.252,3197340.006,3822957.266
1841,2016/8/1,4435967.869,3738859.252,3197340.006,3822957.266
1842,2016/8/2,4435967.869,3738859.252,3197340.006,3822957.266
1843,2016/8/3,4435967.869,3738859.252,3197340.006,3822957.266
1844,2016/8/4,4435967.869,3738859.252,3197340.006,3822957.266
1845,2016/8/5,4435967.869,3738859.252,3197340.006,3822957.266
1846,2016/8/8,4435967.869,3738859.252,3197340.006,3822957.266
1847,2016/8/9,4435967.869,3738859.252,3197340.006,3822957.266
1848,2016/8/10,4435967.869,3738859.252,3197340.006,3822957.266
1849,2016/8/11,4435967.869,3738859.252,3197340.006,3822957.266
1850,2016/8/12,4435967.869,3738859.252,3197340.006,3822957.266
1851,2016/8/15,4435967.869,3738859.252,3197340.006,3822957.266
1852,2016/8/16,4435528.696,3738859.252,3197340.006,3822585.659
1853,2016/8/17,4428768.696,3738488.217,3197340.006,3816865.659
1854,2016/8/18,4417640.696,3729072.217,3197340.006,3807449.659
1855,2016/8/19,4418329.696,3729655.217,3197340.006,3808032.659
1856,2016/8/22,4381630.696,3698602.217,3197340.006,3776979.659
1857,2016/8/23,4388182.696,3704146.217,3197340.006,3782523.659
1858,2016/8/24,4372621.696,3690979.217,3197340.006,3769356.659
1859,2016/8/25,4345464.696,3668000.217,3197340.006,3746377.659
1860,2016/8/26,4343020.696,3665932.217,3197340.006,3744309.659
1861,2016/8/29,4343917.696,3666691.217,3197042.306,3745068.659
1862,2016/8/30,4349390.696,3671322.217,3200831.306,3749699.659
1863,2016/8/31,4369930.696,3688702.217,3215051.306,3767079.659
1864,2016/9/1,4335857.696,3659871.217,3191462.306,3738248.659
1865,2016/9/2,4352146.696,3673654.217,3202739.306,3752031.659
1866,2016/9/5,4359387.696,3679781.217,3207752.306,3758158.659
1867,2016/9/6,4389222.696,3705026.217,3228407.306,3783403.659
1868,2016/9/7,4386869.696,3703035.217,3226778.306,3781412.659
1869,2016/9/8,4385231.696,3701649.217,3225644.306,3780026.659
1870,2016/9/9,4357255.696,3677977.217,3206276.306,3756354.659
1871,2016/9/12,4285183.696,3616993.217,3156380.306,3695370.659
1872,2016/9/13,4282232.696,3614496.217,3154337.306,3692873.659
1873,2016/9/14,4254152.696,3590736.217,3134897.306,3669113.659
1874,2016/9/19,4285859.696,3617565.217,3156848.306,3695942.659
1875,2016/9/20,4278423.696,3611273.217,3151700.306,3689650.659
1876,2016/9/21,4290435.696,3621437.217,3160016.306,3699814.659
1877,2016/9/22,4322259.696,3648365.217,3182048.306,3726742.659
1878,2016/9/23,4302174.696,3631370.217,3168143.306,3709747.659
1879,2016/9/26,4230167.696,3570441.217,3118292.306,3648818.659
1880,2016/9/27,4256778.696,3592958.217,3136715.306,3671335.659
1881,2016/9/28,4243960.696,3582112.217,3127841.306,3660489.659
1882,2016/9/29,4261510.696,3596962.217,3139991.306,3675339.659
1883,2016/9/30,4273067.696,3606741.217,3147992.306,3685118.659
1884,2016/10/10,4325834.696,3651390.217,3184523.306,3729767.659
1885,2016/10/11,4342331.696,3665349.217,3195944.306,3743726.659
1886,2016/10/12,4333816.696,3658144.217,3190049.306,3736521.659
1887,2016/10/13,4337248.696,3661048.217,3192425.306,3739425.659
1888,2016/10/14,4341408.696,3664568.217,3195305.306,3742945.659
1889,2016/10/17,4305047.696,3633801.217,3170132.306,3712178.659
1890,2016/10/18,4361532.696,3681596.217,3209237.306,3759973.659
1891,2016/10/19,4354915.696,3675997.217,3204656.306,3754374.659
1892,2016/10/20,4357983.696,3678593.217,3206780.306,3756970.659
1893,2016/10/21,4369865.696,3688647.217,3215006.306,3767024.659
1894,2016/10/24,4421657.696,3732471.217,3250862.306,3810848.659
1895,2016/10/25,4421488.696,3732328.217,3250745.306,3810705.659
1896,2016/10/26,4405043.696,3718413.217,3239360.306,3796790.659
1897,2016/10/27,4393213.696,3708403.217,3231170.306,3786780.659
1898,2016/10/28,4385972.696,3702276.217,3226157.306,3780653.659
1899,2016/10/31,4380967.696,3698041.217,3222692.306,3776418.659
1900,2016/11/1,4410568.696,3723088.217,3243185.306,3801465.659
1901,2016/11/2,4377158.696,3694818.217,3220055.306,3773195.659
1902,2016/11/3,4418420.696,3729732.217,3248621.306,3808109.659
1903,2016/11/4,4404224.696,3717720.217,3238793.306,3796097.659
1904,2016/11/7,4407370.696,3720382.217,3240971.306,3798759.659
1905,2016/11/8,4426259.696,3736365.217,3254048.306,3814742.659
1906,2016/11/9,4402768.696,3716488.217,3237785.306,3794865.659
1907,2016/11/10,4451596.696,3757804.217,3271589.306,3836181.659
1908,2016/11/11,4486189.696,3787075.217,3295538.306,3865452.659
1909,2016/11/14,4503128.696,3801408.217,3307265.306,3879785.659
1910,2016/11/15,4502634.696,3800990.217,3306923.306,3879367.659
1911,2016/11/16,4502270.696,3800682.217,3306671.306,3879059.659
1912,2016/11/17,4511305.696,3808327.217,3312926.306,3886704.659
1913,2016/11/18,4486501.696,3787339.217,3295754.306,3865716.659
1914,2016/11/21,4517246.696,3813354.217,3317039.306,3891731.659
1915,2016/11/22,4552671.696,3843329.217,3341564.306,3921706.659
1916,2016/11/23,4560952.696,3850336.217,3347297.306,3928713.659
1917,2016/11/24,4579165.696,3865747.217,3359906.306,3944124.659
1918,2016/11/25,4621493.696,3901563.217,3389210.306,3979940.659
1919,2016/11/28,4639407.696,3916721.217,3401612.306,3995098.659
1920,2016/11/29,4677055.696,3948577.217,3427676.306,4026954.659
1921,2016/11/30,4643203.696,3919933.217,3404240.306,3998310.659
1922,2016/12/1,4678355.696,3949677.217,3428576.306,4028054.659
1923,2016/12/2,4631438.696,3909978.217,3396095.306,3988355.659
1924,2016/12/5,4554036.696,3844484.217,3342509.306,3922861.659
1925,2016/12/6,4540698.696,3833198.217,3333275.306,3911575.659
1926,2016/12/7,4562278.696,3851458.217,3348215.306,3929835.659
1927,2016/12/8,4554985.696,3845287.217,3343166.306,3923664.659
1928,2016/12/9,4585613.696,3871203.217,3364370.306,3949580.659
1929,2016/12/12,4475737.696,3778231.217,3288302.306,3856608.659
1930,2016/12/13,4470355.696,3773677.217,3284576.306,3852054.659
1931,2016/12/14,4436438.696,3744978.217,3261095.306,3823355.659
1932,2016/12/15,4386362.696,3702606.217,3226427.306,3780983.659
1933,2016/12/16,4393642.696,3708766.217,3231467.306,3787143.659
1934,2016/12/19,4371477.696,3690011.217,3216122.306,3768388.659
1935,2016/12/20,4345581.696,3668099.217,3198194.306,3746476.659
1936,2016/12/21,4383905.696,3700527.217,3224726.306,3778904.659
1937,2016/12/22,4380174.696,3697370.217,3222143.306,3775747.659
1938,2016/12/23,4343683.696,3666493.217,3196880.306,3744870.659
1939,2016/12/26,4362923.696,3682773.217,3210200.306,3761150.659
1940,2016/12/27,4355110.696,3676162.217,3204791.306,3754539.659
1941,2016/12/28,4336260.696,3660212.217,3191741.306,3738589.659
1942,2016/12/29,4330891.696,3655669.217,3188024.306,3734046.659
1943,2016/12/30,4346907.696,3669221.217,3199112.306,3747598.659
1944,2017/1/3,4388702.696,3704586.217,3228047.306,3782963.659
1945,2017/1/4,4422606.696,3733274.217,3251519.306,3811651.659
1946,2017/1/5,4421930.696,3732702.217,3251051.306,3811079.659
1947,2017/1/6,4395774.696,3710570.217,3232943.306,3788947.659
1948,2017/1/9,4416873.696,3728423.217,3247550.306,3806800.659
1949,2017/1/10,4409554.696,3722230.217,3242483.306,3800607.659
1950,2017/1/11,4378653.696,3696083.217,3221090.306,3774460.659
1951,2017/1/12,4356709.696,3677515.217,3205898.306,3755892.659
1952,2017/1/13,4359686.696,3680034.217,3207959.306,3758411.659
1953,2017/1/16,4359088.696,3679528.217,3207545.306,3757905.659
1954,2017/1/17,4368071.696,3687129.217,3213764.306,3765506.659
1955,2017/1/18,4384984.696,3701440.217,3225473.306,3779817.659
1956,2017/1/19,4371880.696,3690352.217,3216401.306,3768729.659
1957,2017/1/20,4405160.696,3718512.217,3239441.306,3796889.659
1958,2017/1/23,4417107.696,3728621.217,3247712.306,3806998.659
1959,2017/1/24,4417588.696,3729028.217,3248045.306,3807405.659
1960,2017/1/25,4432473.696,3741623.217,3258350.306,3820000.659
1961,2017/1/26,4448151.696,3754889.217,3269204.306,3833266.659
1962,2017/2/3,4417203.312,3729072.217,3247778.502,3807449.659
1963,2017/2/6,4417203.312,3738664.217,3247778.502,3817041.659
1964,2017/2/7,4417203.312,3730381.217,3247778.502,3808758.659
1965,2017/2/8,4417203.312,3749752.217,3247778.502,3828129.659
1966,2017/2/9,4417203.312,3764052.217,3247778.502,3842429.659
1967,2017/2/10,4417203.312,3782972.217,3247778.502,3861349.659
1968,2017/2/13,4417203.312,3808041.217,3247778.502,3886418.659
1969,2017/2/14,4417203.312,3807513.217,3247778.502,3885890.659
1970,2017/2/15,4417203.312,3792014.217,3247778.502,3870391.659
1971,2017/2/16,4417203.312,3813156.217,3247778.502,3891533.659
1972,2017/2/17,4417203.312,3791717.217,3247778.502,3870094.659
1973,2017/2/20,4417203.312,3846662.217,3247778.502,3925039.659
1974,2017/2/21,4416785.374,3859235.217,3247465.048,3937612.659
1975,2017/2/22,4425113.374,3866869.217,3253711.048,3945246.659
1976,2017/2/23,4405385.374,3848785.217,3238915.048,3927162.659
1977,2017/2/24,4406021.374,3849368.217,3239392.048,3927745.659
1978,2017/2/27,4372865.374,3818975.217,3214525.048,3897352.659
1979,2017/2/28,4380773.374,3826224.217,3220456.048,3904601.659
1980,2017/3/1,4387529.374,3832417.217,3225523.048,3910794.659
1981,2017/3/2,4359521.374,3806743.217,3204517.048,3885120.659
1982,2017/3/3,4350833.374,3798779.217,3198001.048,3877156.659
1983,2017/3/6,4373177.374,3819261.217,3214759.048,3897638.659
1984,2017/3/7,4382153.374,3827489.217,3221491.048,3905866.659
1985,2017/3/8,4375877.374,3821736.217,3216784.048,3900113.659
1986,2017/3/9,4349729.374,3797767.217,3197173.048,3876144.659
1987,2017/3/10,4350869.374,3798812.217,3198028.048,3877189.659
1988,2017/3/13,4387121.374,3832043.217,3225217.048,3910420.659
1989,2017/3/14,4385429.374,3830492.217,3223948.048,3908869.659
1990,2017/3/15,4393769.374,3838137.217,3230203.048,3916514.659
1991,2017/3/16,4415213.374,3857794.217,3246286.048,3936171.659
1992,2017/3/17,4372373.374,3818524.217,3214156.048,3896901.659
1993,2017/3/20,4376933.374,3822704.217,3217576.048,3901081.659
1994,2017/3/21,4397021.374,3841118.217,3232642.048,3919495.659
1995,2017/3/22,4377461.374,3823188.217,3217972.048,3901565.659
1996,2017/3/23,4391777.374,3836311.217,3228709.048,3914688.659
1997,2017/3/24,4424921.374,3866693.217,3253567.048,3945070.659
1998,2017/3/27,4411049.374,3853977.217,3243163.048,3932354.659
1999,2017/3/28,4401173.374,3844924.217,3235756.048,3923301.659
2000,2017/3/29,4395629.374,3839842.217,3231598.048,3918219.659
2001,2017/3/30,4361513.374,3808569.217,3206011.048,3886946.659
2002,2017/3/31,4384661.374,3829788.217,3223372.048,3908165.659
2003,2017/4/5,4442069.374,3882412.217,3266428.048,3960789.659
2004,2017/4/6,4454261.374,3893588.217,3275572.048,3971965.659
2005,2017/4/7,4458353.374,3897339.217,3278641.048,3975716.659
2006,2017/4/10,4443569.374,3883787.217,3267553.048,3962164.659
2007,2017/4/11,4458197.374,3897196.217,3278524.048,3975573.659
2008,2017/4/12,4448729.374,3888517.217,3271423.048,3966894.659
2009,2017/4/13,4454885.374,3894160.217,3276040.048,3972537.659
2010,2017/4/14,4421201.374,3863283.217,3250777.048,3941660.659
2011,2017/4/17,4413329.374,3856067.217,3244873.048,3934444.659
2012,2017/4/18,4392689.374,3837147.217,3229393.048,3915524.659
2013,2017/4/19,4372457.374,3818601.217,3214219.048,3896978.659
2014,2017/4/20,4391261.374,3835838.217,3228322.048,3914215.659
2015,2017/4/21,4397549.374,3841602.217,3233038.048,3919979.659
2016,2017/4/24,4354913.374,3802519.217,3201061.048,3880896.659
2017,2017/4/25,4366565.374,3813200.217,3209800.048,3891577.659
2018,2017/4/26,4371617.374,3817831.217,3213589.048,3896208.659
2019,2017/4/27,4373465.374,3819525.217,3214975.048,3897902.659
2020,2017/4/28,4365101.374,3811858.217,3208702.048,3890235.659
2021,2017/5/2,4349297.374,3797371.217,3196849.048,3875748.659
2022,2017/5/3,4333157.374,3782576.217,3184744.048,3860953.659
2023,2017/5/4,4322669.374,3772962.217,3176878.048,3851339.659
2024,2017/5/5,4296461.374,3748938.217,3157222.048,3827315.659
2025,2017/5/8,4267973.374,3722824.217,3135856.048,3801201.659
2026,2017/5/9,4260437.374,3715916.217,3130204.048,3794293.659
2027,2017/5/10,4242641.374,3699603.217,3116857.048,3777980.659
2028,2017/5/11,4265381.374,3720448.217,3133912.048,3798825.659
2029,2017/5/12,4299857.374,3752051.217,3159769.048,3830428.659
2030,2017/5/15,4316429.374,3767242.217,3172198.048,3845619.659
2031,2017/5/16,4351781.374,3799648.217,3198712.048,3878025.659
2032,2017/5/17,4329365.374,3779100.217,3181900.048,3857477.659
2033,2017/5/18,4315133.374,3766054.217,3171226.048,3844431.659
2034,2017/5/19,4322021.374,3772368.217,3176392.048,3850745.659
2035,2017/5/22,4330889.374,3780497.217,3183043.048,3858874.659
