代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
881001.WI,万得全A,1999/12/10,1037.22,1057.93,1026.47,1049.07,6734.2,553322200
881001.WI,万得全A,1999/12/13,1049.04,1061.59,1029.4,1039.02,7182.21,574561200
881001.WI,万得全A,1999/12/14,1037.81,1053.78,1026.11,1044.02,5927.73,515910200
881001.WI,万得全A,1999/12/15,1045.96,1082.04,1036.22,1065.16,12599.13,1031227700
881001.WI,万得全A,1999/12/16,1065.16,1074.56,1042.66,1052.86,8105.82,729356900
881001.WI,万得全A,1999/12/17,1052.4,1064.07,1031.61,1040.99,7387.32,645099200
881001.WI,万得全A,1999/12/21,1053.4,1053.4,1023.44,1023.44,6143.17,562907800
881001.WI,万得全A,1999/12/22,1026.36,1026.36,1017.77,1017.77,6651.91,595106800
881001.WI,万得全A,1999/12/23,1016.01,1016.01,1003.92,1003.92,6670.66,627281200
881001.WI,万得全A,1999/12/24,1001.89,1016.65,982.45,993.16,5468.65,499661100
881001.WI,万得全A,1999/12/27,998.89,998.89,984.78,984.78,6882.75,608865000
881001.WI,万得全A,1999/12/28,985.1,986.3,985.1,986.3,6159,553062600
881001.WI,万得全A,1999/12/29,989.11,1006.22,973.42,992.98,6098.93,556668700
881001.WI,万得全A,1999/12/30,1000,1000,1000,1000,23.78,2059600
881001.WI,万得全A,2000/1/4,1001.46,1039.48,988.3,1031.03,9967.5,818032300
881001.WI,万得全A,2000/1/5,1032.65,1064.65,1015.62,1034.44,15059.2,1256931300
881001.WI,万得全A,2000/1/6,1030.93,1083.51,1019.17,1076.51,18082.85,1507705200
881001.WI,万得全A,2000/1/7,1087.42,1133.46,1075,1117.78,36516.4,2968796600
881001.WI,万得全A,2000/1/10,1129.58,1161.15,1101.67,1141.03,35730.92,2864672000
881001.WI,万得全A,2000/1/11,1143.27,1157.13,1077.68,1094.07,28502.15,2357500400
881001.WI,万得全A,2000/1/12,1088.8,1114.29,1049.37,1063.97,22076.93,1802490600
881001.WI,万得全A,2000/1/13,1062.86,1082.12,1039.39,1054.83,12193.37,1039021800
881001.WI,万得全A,2000/1/14,1056.81,1074.25,1030.99,1043.94,11142.94,941308400
881001.WI,万得全A,2000/1/17,1042.53,1071.75,1027.21,1063.11,11553.37,993771100
881001.WI,万得全A,2000/1/18,1065.73,1086.17,1043.02,1059.66,13611.12,1134406600
881001.WI,万得全A,2000/1/19,1059.03,1088.92,1047.57,1073.34,13088.46,1055145400
881001.WI,万得全A,2000/1/20,1075.38,1105.83,1062.3,1093.39,17288.65,1369064300
881001.WI,万得全A,2000/1/21,1098.09,1129.13,1073.2,1097.01,27041.08,2056463000
881001.WI,万得全A,2000/1/24,1098.48,1133.49,1071.11,1112.87,29205.72,2215117200
881001.WI,万得全A,2000/1/25,1118.89,1149.65,1087.22,1112.18,25608.06,2008793600
881001.WI,万得全A,2000/1/26,1113.29,1138.17,1091.18,1115.34,18447.23,1468495300
881001.WI,万得全A,2000/1/27,1124.95,1159.92,1101.7,1137.14,29601.31,2174604400
881001.WI,万得全A,2000/1/28,1144.72,1184.81,1119.41,1160.79,38202.46,2767864800
881001.WI,万得全A,2000/2/14,1203.43,1270.22,1186.29,1267,42907.71,3816950400
881001.WI,万得全A,2000/2/15,1302.93,1348.6,1243.18,1274.37,66485.24,4720127200
881001.WI,万得全A,2000/2/16,1282.02,1329.15,1236.51,1299.85,64820.83,4628099200
881001.WI,万得全A,2000/2/17,1329.87,1385.33,1219.88,1254.23,87912.74,6172847200
881001.WI,万得全A,2000/2/18,1241.76,1301.09,1190.16,1278.27,50749.43,3570338000
881001.WI,万得全A,2000/2/21,1288.51,1334.87,1233.67,1283.82,58601.31,4124510400
881001.WI,万得全A,2000/2/22,1289.53,1328.05,1224.73,1244.71,47975.9,3463511600
881001.WI,万得全A,2000/2/23,1230.63,1262.06,1188.91,1211.08,36579.47,2707777200
881001.WI,万得全A,2000/2/24,1208.23,1260.08,1194.88,1245.93,30368.71,2173439600
881001.WI,万得全A,2000/2/25,1250.45,1279.03,1215.44,1245.04,36235.34,2541938400
881001.WI,万得全A,2000/2/28,1251.59,1316.94,1231.3,1301.92,47073.55,3294197800
881001.WI,万得全A,2000/2/29,1320.47,1353.06,1259.03,1302.49,55558.71,3872108800
881001.WI,万得全A,2000/3/1,1306.21,1341.22,1265.11,1294.07,43776.86,3190918800
881001.WI,万得全A,2000/3/2,1293.78,1336.95,1264.96,1303.78,39236.78,2919061000
881001.WI,万得全A,2000/3/3,1316.34,1357.24,1288.03,1320.55,47957.88,3562966000
881001.WI,万得全A,2000/3/6,1331.23,1358.96,1256.7,1268.96,48743.53,3659466400
881001.WI,万得全A,2000/3/7,1254.02,1299.28,1231.65,1282.61,30794.17,2458332400
881001.WI,万得全A,2000/3/8,1288.63,1328.05,1262.05,1306.91,31844,2377214800
881001.WI,万得全A,2000/3/9,1313.13,1343.56,1278.09,1308.34,34764.33,2499256800
881001.WI,万得全A,2000/3/10,1308.71,1336.11,1269.64,1288.48,31691.45,2354904600
881001.WI,万得全A,2000/3/13,1288.2,1327.11,1269.99,1307.55,27307.99,2121479200
881001.WI,万得全A,2000/3/14,1277.93,1309.04,1227.98,1280.24,36834.26,2925974000
881001.WI,万得全A,2000/3/15,1279.49,1316.7,1256.23,1282.18,30052.74,2495502400
881001.WI,万得全A,2000/3/16,1273.48,1284.19,1206.26,1222.7,26639.3,2264263600
881001.WI,万得全A,2000/3/17,1218.21,1278.2,1211.27,1265.12,27204.32,2093971000
881001.WI,万得全A,2000/3/20,1252.51,1313.84,1232.8,1298.3,33703.57,2720833600
881001.WI,万得全A,2000/3/21,1303.55,1334.84,1273.68,1306.08,35637.66,2890248400
881001.WI,万得全A,2000/3/22,1309.07,1348.75,1284.57,1316.94,34304.38,2573350400
881001.WI,万得全A,2000/3/23,1320.49,1354.89,1296.71,1338.77,35629,2793805200
881001.WI,万得全A,2000/3/24,1349.91,1382.69,1310.76,1326.77,45379.52,3528347200
881001.WI,万得全A,2000/3/27,1330.85,1384.48,1313.48,1364.6,41905.63,3305400200
881001.WI,万得全A,2000/3/28,1378.05,1410.34,1341.06,1374.49,45899.82,3871620800
881001.WI,万得全A,2000/3/29,1379.89,1406.95,1336.3,1369.85,38653.08,3123239600
881001.WI,万得全A,2000/3/30,1373.53,1407.1,1350.77,1385.66,35046.39,2741649800
881001.WI,万得全A,2000/3/31,1384.55,1409.68,1348.11,1374.59,37298.72,2984641400
881001.WI,万得全A,2000/4/3,1374.47,1407.94,1348.78,1369.95,34803.9,2684023200
881001.WI,万得全A,2000/4/4,1364.96,1381.37,1321.93,1340.62,29164.54,2306552000
881001.WI,万得全A,2000/4/5,1337.51,1373.57,1318.94,1350.87,24228.97,1896722400
881001.WI,万得全A,2000/4/6,1355.78,1393.01,1342.46,1379.59,28884.92,2298352800
881001.WI,万得全A,2000/4/7,1386.62,1415.26,1360.95,1388.77,34266.57,2831816800
881001.WI,万得全A,2000/4/10,1393.67,1422.01,1368.24,1395,33973.99,2853586800
881001.WI,万得全A,2000/4/11,1397.1,1427.2,1363.15,1392.69,31186.53,2416135400
881001.WI,万得全A,2000/4/12,1392.12,1414.11,1354.54,1380.2,26471.77,2095339200
881001.WI,万得全A,2000/4/13,1381.61,1416.31,1363.77,1394.29,30743.71,2585442800
881001.WI,万得全A,2000/4/14,1398.09,1422.98,1369.02,1393.5,33511.71,2888112000
881001.WI,万得全A,2000/4/17,1388.01,1406.13,1337.03,1363.02,35177.5,2916441600
881001.WI,万得全A,2000/4/18,1362.68,1395.89,1341.18,1376.25,24926.36,2026288000
881001.WI,万得全A,2000/4/19,1380.82,1411.72,1361.89,1387.59,25989.29,2058921400
881001.WI,万得全A,2000/4/20,1389.65,1420.41,1370.22,1397.16,29369.69,2348456000
881001.WI,万得全A,2000/4/21,1401.29,1429.04,1372.11,1391.46,31076.54,2441532200
881001.WI,万得全A,2000/4/24,1392.41,1417.8,1362.42,1385.12,28208.56,2282400600
881001.WI,万得全A,2000/4/25,1386.05,1408.99,1359.2,1382.87,21300.32,1733509200
881001.WI,万得全A,2000/4/26,1385.91,1412.66,1366.06,1383.56,20336.82,1625704700
881001.WI,万得全A,2000/4/27,1386.28,1407.16,1351.93,1366.77,22152.35,1763929000
881001.WI,万得全A,2000/4/28,1366.3,1403.36,1350.17,1392.42,24547.02,1755550000
881001.WI,万得全A,2000/5/8,1400.49,1423.31,1370.74,1393.16,20536.06,1488881500
881001.WI,万得全A,2000/5/9,1392.96,1409.48,1353.86,1370.68,19601.33,1461502900
881001.WI,万得全A,2000/5/10,1364.43,1375.63,1317.59,1328.81,17158.99,1392819200
881001.WI,万得全A,2000/5/11,1323.23,1346.4,1290.71,1304.94,14817.29,1193437900
881001.WI,万得全A,2000/5/12,1307.11,1331.29,1286.57,1303.21,13928.48,1130835800
881001.WI,万得全A,2000/5/15,1303.75,1320.47,1268.1,1288.76,12767.81,1021776600
881001.WI,万得全A,2000/5/16,1291.51,1319.94,1281.66,1305.57,10567.32,847218200
881001.WI,万得全A,2000/5/17,1310.35,1331.78,1290.93,1306.35,11095.44,880888400
881001.WI,万得全A,2000/5/18,1306.92,1340.36,1293.65,1333.57,14744.21,1211844800
881001.WI,万得全A,2000/5/19,1338.85,1365.17,1320.43,1351,21631.58,1717845000
881001.WI,万得全A,2000/5/22,1358.13,1403.79,1343.03,1385.42,29697.34,2296338400
881001.WI,万得全A,2000/5/23,1392.58,1414.92,1359.75,1387.74,24969.66,2002927000
881001.WI,万得全A,2000/5/24,1390.81,1432.14,1371.72,1405.72,31595.54,2437074800
881001.WI,万得全A,2000/5/25,1414.11,1447.04,1393.7,1425.39,33648.58,2619540400
881001.WI,万得全A,2000/5/26,1432.02,1458.42,1399.26,1425.09,34214.27,2695276000
881001.WI,万得全A,2000/5/29,1428.94,1461.75,1407.36,1437.55,36307.24,2764766000
881001.WI,万得全A,2000/5/30,1443.08,1468.3,1404.3,1422.45,32438.89,2548473400
881001.WI,万得全A,2000/5/31,1421.2,1456.12,1398.64,1432.02,29760.6,2362885800
881001.WI,万得全A,2000/6/1,1436.16,1466.53,1413.77,1439.63,27662.96,2258746400
881001.WI,万得全A,2000/6/2,1442.96,1472.73,1416.35,1447.91,33482.19,2870003200
881001.WI,万得全A,2000/6/5,1452.61,1487.37,1412.12,1436.55,40955.16,3648827200
881001.WI,万得全A,2000/6/6,1436.8,1474.23,1417.68,1458.77,32963.48,2643212800
881001.WI,万得全A,2000/6/7,1466.1,1492.38,1439.51,1464.15,31272.69,2495574400
881001.WI,万得全A,2000/6/8,1465.65,1485.16,1432.99,1454.84,28995.27,2338524400
881001.WI,万得全A,2000/6/9,1455.17,1477.27,1422.03,1437.1,26856.72,2218551400
881001.WI,万得全A,2000/6/12,1432.29,1462.35,1407.08,1444.07,22941.85,1869849400
881001.WI,万得全A,2000/6/13,1448.25,1478.37,1430.1,1461.83,25141.98,2046780400
881001.WI,万得全A,2000/6/14,1466.48,1488.99,1438.75,1457.02,29972.06,2505411200
881001.WI,万得全A,2000/6/15,1457.95,1483.91,1437.38,1464.74,25278.34,2055373200
881001.WI,万得全A,2000/6/16,1467.25,1489.1,1437.01,1453.91,27612.04,2238707200
881001.WI,万得全A,2000/6/19,1451.66,1477.28,1426.94,1448.54,23655.38,1885023600
881001.WI,万得全A,2000/6/20,1446.87,1468.04,1419.12,1437.22,19378.75,1549676300
881001.WI,万得全A,2000/6/21,1437.41,1468.97,1422.93,1453.92,18102.06,1328969800
881001.WI,万得全A,2000/6/22,1457.59,1478.92,1436.1,1455.16,18690.53,1430074000
881001.WI,万得全A,2000/6/23,1457.08,1489.43,1439.9,1473.02,26281.71,1987216200
881001.WI,万得全A,2000/6/26,1478.99,1507.33,1458.6,1483.32,28513.62,2230972400
881001.WI,万得全A,2000/6/27,1485.62,1508.18,1458.38,1479.88,26443.83,2172322400
881001.WI,万得全A,2000/6/28,1481.69,1508.56,1462.77,1483.56,24543.55,1918123800
881001.WI,万得全A,2000/6/29,1485.45,1505.33,1454.12,1477.59,26766.46,2047294000
881001.WI,万得全A,2000/6/30,1478.37,1500.78,1453.18,1469.61,25505.9,1981108800
881001.WI,万得全A,2000/7/3,1461.73,1480.98,1424.5,1444.75,24002.02,1915520800
881001.WI,万得全A,2000/7/4,1440.71,1467.95,1424.38,1455.76,16527.04,1278150600
881001.WI,万得全A,2000/7/5,1457.84,1480.15,1438.84,1455.38,16779.76,1276800900
881001.WI,万得全A,2000/7/6,1455.27,1474.14,1432.83,1450.67,16296.68,1261803600
881001.WI,万得全A,2000/7/7,1450.93,1485.37,1440.1,1470.6,20372.46,1621666100
881001.WI,万得全A,2000/7/10,1474.52,1503.14,1450.26,1481.07,27338.79,2256842400
881001.WI,万得全A,2000/7/11,1484.29,1515.51,1458.66,1491.59,27182.34,2182772400
881001.WI,万得全A,2000/7/12,1495.25,1522.58,1472.51,1497.77,26399.57,2140265400
881001.WI,万得全A,2000/7/13,1500.52,1534.68,1471.8,1500.51,37330.44,2848210800
881001.WI,万得全A,2000/7/14,1502.84,1530.91,1477.31,1505.59,30257.76,2338316400
881001.WI,万得全A,2000/7/17,1508.44,1531.66,1480.13,1497.23,28520.12,2354896800
881001.WI,万得全A,2000/7/18,1498.05,1525.58,1480.87,1507.21,20921.55,1610225300
881001.WI,万得全A,2000/7/19,1512.17,1532.72,1490.47,1509.73,21380.77,1631097700
881001.WI,万得全A,2000/7/20,1510.61,1530.49,1484.6,1506.14,21508.87,1667766600
881001.WI,万得全A,2000/7/21,1508.1,1532.06,1489.93,1509.3,21217.2,1634914300
881001.WI,万得全A,2000/7/24,1510.54,1528.54,1483.45,1503.1,21807.45,1728844400
881001.WI,万得全A,2000/7/25,1503.37,1527.6,1485.68,1508.37,18624.19,1436614400
881001.WI,万得全A,2000/7/26,1511.14,1538.29,1495.92,1519.85,21532.74,1683512400
881001.WI,万得全A,2000/7/27,1524.41,1550.83,1500.54,1520.98,28510.74,2222840800
881001.WI,万得全A,2000/7/28,1523.54,1547.42,1502.46,1523.71,25318.66,2007196800
881001.WI,万得全A,2000/7/31,1525.49,1550.6,1502.95,1531.75,26604.41,2059384400
881001.WI,万得全A,2000/8/1,1534.43,1558.1,1516.03,1535.01,21667.59,1670495000
881001.WI,万得全A,2000/8/2,1537.2,1557.21,1514.26,1536.37,21744.01,1674906400
881001.WI,万得全A,2000/8/3,1538.44,1563.75,1518.72,1540.68,27030.03,2099366800
881001.WI,万得全A,2000/8/4,1541.68,1563.29,1511.85,1531.21,28031.74,2104367600
881001.WI,万得全A,2000/8/7,1529.42,1555.8,1508.25,1539.65,24373.28,1832656800
881001.WI,万得全A,2000/8/8,1542.53,1568.74,1524.72,1548.91,26183.63,1906810000
881001.WI,万得全A,2000/8/9,1550.76,1577.95,1531.34,1556.9,29557.66,2117534400
881001.WI,万得全A,2000/8/10,1560.66,1583.41,1536.45,1558.78,31097.45,2201740200
881001.WI,万得全A,2000/8/11,1561.07,1584.06,1537.61,1556.87,27502.22,1888221600
881001.WI,万得全A,2000/8/14,1559.52,1585.51,1542.64,1566.32,25282.44,1809164000
881001.WI,万得全A,2000/8/15,1568.65,1589.54,1546.89,1565.99,22574.95,1612597600
881001.WI,万得全A,2000/8/16,1568.54,1590.26,1548.84,1569.97,23806.57,1740003600
881001.WI,万得全A,2000/8/17,1572.33,1594.57,1553.93,1572.05,23909.12,1760645800
881001.WI,万得全A,2000/8/18,1573.42,1593.77,1555.13,1573.21,22764.31,1718766600
881001.WI,万得全A,2000/8/21,1575.39,1602.46,1555.81,1584.01,30977.67,2347085000
881001.WI,万得全A,2000/8/22,1586.91,1607.32,1548.73,1557.59,28479.94,2143480800
881001.WI,万得全A,2000/8/23,1546.99,1574.19,1476.23,1546.17,40940.99,3132982000
881001.WI,万得全A,2000/8/24,1547.56,1576.78,1524.39,1556.61,30554.03,2245368600
881001.WI,万得全A,2000/8/25,1559.6,1583.4,1542.22,1569.17,23539.8,1695620800
881001.WI,万得全A,2000/8/28,1572.95,1597.22,1554.83,1580.3,26371.4,1961642000
881001.WI,万得全A,2000/8/29,1582.89,1605.33,1561.65,1583.98,24868.58,1812818800
881001.WI,万得全A,2000/8/30,1585.67,1600.95,1551.83,1563.96,25873.69,1847854000
881001.WI,万得全A,2000/8/31,1553.36,1567.97,1512.87,1523.35,27156.9,2069458400
881001.WI,万得全A,2000/9/1,1513.58,1539.4,1495.2,1508.95,21075.74,1586542300
881001.WI,万得全A,2000/9/4,1506.12,1532.43,1484.46,1519.4,18959.31,1430730300
881001.WI,万得全A,2000/9/5,1523.65,1540.55,1475.39,1487.76,18035.15,1349532500
881001.WI,万得全A,2000/9/6,1480,1501.39,1446.52,1460.8,17944.76,1384921600
881001.WI,万得全A,2000/9/7,1464.06,1502.22,1455.26,1479.19,15416.59,1171287100
881001.WI,万得全A,2000/9/8,1483.37,1504.48,1463.56,1485.86,14486.83,1067455600
881001.WI,万得全A,2000/9/11,1489.26,1512.11,1469,1495.38,14541.66,1111779100
881001.WI,万得全A,2000/9/12,1498.1,1519.84,1478.99,1504.29,14293.82,1068325500
881001.WI,万得全A,2000/9/13,1505.17,1531.17,1487.85,1512.15,17622.64,1345138200
881001.WI,万得全A,2000/9/14,1513.4,1530.02,1489.54,1505.42,14590.07,1096956400
881001.WI,万得全A,2000/9/15,1504.36,1521.49,1484.57,1505.03,13284.53,962042300
881001.WI,万得全A,2000/9/18,1505.8,1520.47,1472.75,1482.14,13234.53,978617200
881001.WI,万得全A,2000/9/19,1472.68,1483.65,1432.56,1448.18,15122.56,1217725600
881001.WI,万得全A,2000/9/20,1447.65,1477.27,1430.24,1462.6,13857.79,1050440600
881001.WI,万得全A,2000/9/21,1465.55,1481.85,1439.95,1451.31,12459.89,926101500
881001.WI,万得全A,2000/9/22,1448.4,1463.59,1424.96,1438.64,10739.33,815435800
881001.WI,万得全A,2000/9/25,1436.28,1453.94,1414.39,1426.41,9247.21,708586700
881001.WI,万得全A,2000/9/26,1429.06,1452.24,1415.53,1436.22,8704.56,628405200
881001.WI,万得全A,2000/9/27,1439.44,1463.79,1426.59,1455.01,9480.3,683708300
881001.WI,万得全A,2000/9/28,1456.51,1468.23,1425.74,1436.47,9569.48,697248200
881001.WI,万得全A,2000/9/29,1436.7,1465.94,1429.14,1454.07,10255.55,709842400
881001.WI,万得全A,2000/10/9,1457.71,1477.35,1432.77,1461.17,10917.42,793673600
881001.WI,万得全A,2000/10/10,1464.52,1492.35,1451.16,1481.88,13828.2,1004305700
881001.WI,万得全A,2000/10/11,1484.62,1501.38,1460.72,1475.51,14765.65,1077674800
881001.WI,万得全A,2000/10/12,1475.01,1493.57,1450.04,1470.62,15116.03,1144568500
881001.WI,万得全A,2000/10/13,1471.05,1493.67,1448.96,1465.23,15192.43,1111612300
881001.WI,万得全A,2000/10/16,1464.08,1481.22,1437.32,1453.84,12704.39,962229200
881001.WI,万得全A,2000/10/17,1453.24,1474.83,1436.1,1459.13,9973.98,743822500
881001.WI,万得全A,2000/10/18,1461.17,1485.89,1445.92,1470.81,12422.45,835385200
881001.WI,万得全A,2000/10/19,1472.91,1487.7,1449.18,1461.87,11802.56,844823000
881001.WI,万得全A,2000/10/20,1461.54,1499.59,1446.66,1486,19665.06,1276378200
881001.WI,万得全A,2000/10/23,1490.9,1515.04,1471.12,1497,19028.17,1330856800
881001.WI,万得全A,2000/10/24,1498.97,1515.99,1476.88,1497.16,14964.24,1034221700
881001.WI,万得全A,2000/10/25,1499.39,1526.67,1483.5,1507.85,21473.2,1440973100
881001.WI,万得全A,2000/10/26,1509.18,1524.84,1485.67,1498.51,15492.05,1110411600
881001.WI,万得全A,2000/10/27,1498.88,1517.74,1481.09,1500.91,15005.73,1081472500
881001.WI,万得全A,2000/10/30,1501.07,1522.78,1481.18,1503.94,17245.35,1249756800
881001.WI,万得全A,2000/10/31,1504.73,1524.04,1480.86,1494.12,15667.02,1141966600
881001.WI,万得全A,2000/11/1,1493.32,1518.13,1480.46,1505.85,13963.86,994582500
881001.WI,万得全A,2000/11/2,1509.21,1532.89,1494.6,1511.01,17572.67,1283703400
881001.WI,万得全A,2000/11/3,1511.98,1529.61,1493,1508.42,14841.21,1069142300
881001.WI,万得全A,2000/11/6,1509.12,1532.5,1493.56,1514.92,16443.1,1171203900
881001.WI,万得全A,2000/11/7,1516.88,1535.42,1500.25,1518.5,14651.38,1042877100
881001.WI,万得全A,2000/11/8,1521.13,1542.18,1505.89,1528.87,16083.48,1111804900
881001.WI,万得全A,2000/11/9,1531.58,1557.04,1516.33,1543.58,22831.27,1560775500
881001.WI,万得全A,2000/11/10,1547.34,1575.06,1529.49,1553.29,29998.34,2070479200
881001.WI,万得全A,2000/11/13,1557.73,1589.39,1542.04,1571.08,30202.25,2088411600
881001.WI,万得全A,2000/11/14,1573.33,1597.41,1549.19,1581.45,27271.01,1878595600
881001.WI,万得全A,2000/11/15,1583.94,1607.29,1561.02,1579.74,27621.29,1948006600
881001.WI,万得全A,2000/11/16,1580.41,1608.59,1565.79,1591.15,27024.6,1899277600
881001.WI,万得全A,2000/11/17,1593.84,1614.17,1569.66,1586.82,25311.41,1843254200
881001.WI,万得全A,2000/11/20,1586.08,1609.32,1562.45,1592.9,24616.4,1766097000
881001.WI,万得全A,2000/11/21,1595.88,1620.27,1575.51,1589.95,23352,1667853900
881001.WI,万得全A,2000/11/22,1589.81,1619.14,1575.44,1606.54,22784.22,1602962100
881001.WI,万得全A,2000/11/23,1611.74,1636.05,1591.01,1611.77,26562.33,1876845000
881001.WI,万得全A,2000/11/24,1611.98,1630.92,1545.04,1561.02,31622.89,2247258600
881001.WI,万得全A,2000/11/27,1550.51,1581.54,1531.77,1560.28,20921.75,1491316900
881001.WI,万得全A,2000/11/28,1564.46,1594.91,1555.87,1582.56,17589.9,1243467900
881001.WI,万得全A,2000/11/29,1584.42,1598.79,1554.89,1572.71,18690.48,1312966500
881001.WI,万得全A,2000/11/30,1572.91,1593.16,1554.58,1574.31,16217.89,1114227900
881001.WI,万得全A,2000/12/1,1576.95,1599.85,1561.96,1582.48,17032.84,1202507200
881001.WI,万得全A,2000/12/4,1585.14,1607.79,1567.27,1592.02,18451.39,1326448900
881001.WI,万得全A,2000/12/5,1594.56,1611.98,1573.44,1589.76,17247.46,1208196500
881001.WI,万得全A,2000/12/6,1590.75,1607.07,1560.48,1573.45,19640.66,1387830200
881001.WI,万得全A,2000/12/7,1569.95,1588.67,1548.45,1567.41,17441.12,1226415900
881001.WI,万得全A,2000/12/8,1567.38,1590.44,1551.83,1569.01,16664.66,1139800500
881001.WI,万得全A,2000/12/11,1568.31,1580.94,1533.34,1546.36,15698.94,1107027100
881001.WI,万得全A,2000/12/12,1545.89,1571.42,1531.44,1559.48,14196.87,994863100
881001.WI,万得全A,2000/12/13,1560.73,1578.87,1542.65,1559.97,14065.06,1016065300
881001.WI,万得全A,2000/12/14,1561.79,1578.43,1542.82,1556.31,12534.3,882523900
881001.WI,万得全A,2000/12/15,1557.77,1572.88,1533.94,1549.45,13144.45,902090800
881001.WI,万得全A,2000/12/18,1549.18,1569.26,1524,1554.04,15423.83,1026872800
881001.WI,万得全A,2000/12/19,1557.23,1576.87,1539.57,1555.45,13680.6,879507100
881001.WI,万得全A,2000/12/20,1557.28,1585.11,1543.21,1572.19,17402.91,1086071800
881001.WI,万得全A,2000/12/21,1576.31,1599.3,1558.83,1573.58,19040.41,1239003500
881001.WI,万得全A,2000/12/22,1574.47,1590.81,1550.72,1566.73,18186.97,1204286400
881001.WI,万得全A,2000/12/25,1567.47,1586.31,1544.73,1563.09,18718.99,1258222800
881001.WI,万得全A,2000/12/26,1565.04,1587.42,1547.79,1570.15,17652.13,1160849800
881001.WI,万得全A,2000/12/27,1571.4,1586.19,1544.03,1556.61,17138.06,1137133000
881001.WI,万得全A,2000/12/28,1554.12,1574.79,1536.72,1555.88,16102.05,1072632000
881001.WI,万得全A,2000/12/29,1557.71,1584.79,1546.86,1571.39,15746.1,1032500700
881001.WI,万得全A,2001/1/2,1574.69,1606.5,1559.87,1594.71,21381,1419415400
881001.WI,万得全A,2001/1/3,1598.83,1626.36,1581.52,1608.91,28932.61,1915782800
881001.WI,万得全A,2001/1/4,1610.72,1627.59,1586.89,1603.05,24251.59,1667510300
881001.WI,万得全A,2001/1/5,1603.18,1626.2,1585.11,1608.78,23818.03,1663217100
881001.WI,万得全A,2001/1/8,1611.1,1626.02,1568.86,1588.94,26390.6,1890054600
881001.WI,万得全A,2001/1/9,1585.88,1607.44,1562.33,1586.4,18451.69,1329784100
881001.WI,万得全A,2001/1/10,1587.18,1617.92,1574.89,1604.12,21666.67,1535011600
881001.WI,万得全A,2001/1/11,1607.52,1626.94,1584,1599.4,24427.48,1693878800
881001.WI,万得全A,2001/1/12,1598.33,1612.51,1571.89,1587.2,19660.98,1380344400
881001.WI,万得全A,2001/1/15,1578.99,1587.47,1522.28,1533.8,21275.07,1510826700
881001.WI,万得全A,2001/1/16,1521.8,1555.83,1500.83,1541.82,16298.38,1177637000
881001.WI,万得全A,2001/1/17,1542.09,1557.42,1519.87,1533.11,12608.55,912176500
881001.WI,万得全A,2001/1/18,1532.6,1555.13,1521.26,1537.38,13461.46,974958400
881001.WI,万得全A,2001/1/19,1542.02,1567.46,1534.37,1555.6,14813.39,1076628000
881001.WI,万得全A,2001/2/5,1558.29,1569.16,1503.01,1513.75,13215.99,964781800
881001.WI,万得全A,2001/2/6,1505.43,1518.74,1465.91,1501.86,12042.28,908533500
881001.WI,万得全A,2001/2/7,1502.91,1515.37,1477.22,1489.21,8847.27,709345100
881001.WI,万得全A,2001/2/8,1486.71,1501.39,1438.37,1449.04,11061.68,834596500
881001.WI,万得全A,2001/2/9,1452.58,1486.11,1442.52,1469.81,11704.55,844354700
881001.WI,万得全A,2001/2/12,1471.44,1485.35,1442.98,1471.24,10655.1,833115000
881001.WI,万得全A,2001/2/13,1473.28,1491.6,1459.99,1473.71,9171.41,696216500
881001.WI,万得全A,2001/2/14,1472.97,1486.46,1458.62,1474.22,7239.52,549208100
881001.WI,万得全A,2001/2/15,1474.75,1486.3,1452.08,1460.72,7344.15,552394800
881001.WI,万得全A,2001/2/16,1455.88,1468.91,1427.64,1457.86,9389.26,730484200
881001.WI,万得全A,2001/2/19,1458.62,1483.08,1443.74,1474.13,8916.41,651798300
881001.WI,万得全A,2001/2/20,1475.17,1493.29,1453.6,1464.43,11241.55,816325800
881001.WI,万得全A,2001/2/21,1457.46,1465.16,1413.77,1428.7,12876.37,1026414500
881001.WI,万得全A,2001/2/22,1421.88,1446.58,1405.68,1424.25,9650.86,744571700
881001.WI,万得全A,2001/2/23,1424.15,1450.91,1410.53,1443.44,10084.84,802490800
881001.WI,万得全A,2001/2/26,1447.09,1469.23,1433.28,1460.21,12228.63,963254600
881001.WI,万得全A,2001/2/27,1461.56,1477.65,1444.33,1466.35,11115.73,869917300
881001.WI,万得全A,2001/2/28,1467.7,1479.72,1447.07,1462.87,9066.66,668606300
881001.WI,万得全A,2001/3/1,1462.89,1481.02,1451.68,1469.3,12271.22,1138813000
881001.WI,万得全A,2001/3/2,1472.55,1495.67,1464.69,1483.48,13962.81,1102464900
881001.WI,万得全A,2001/3/5,1486.21,1498.64,1467.93,1480.47,11519.12,880358600
881001.WI,万得全A,2001/3/6,1479.94,1493.28,1463.05,1481.61,12220.95,921688000
881001.WI,万得全A,2001/3/7,1483.37,1499.91,1471.27,1485.42,12409.94,967991600
881001.WI,万得全A,2001/3/8,1485.96,1506.15,1474.73,1494.37,13283.66,983776500
881001.WI,万得全A,2001/3/9,1496.76,1519.15,1482.5,1503.1,16437.01,1175438200
881001.WI,万得全A,2001/3/12,1504.86,1520.94,1487.12,1505.48,13182.35,969622300
