代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
000016.SH,上证50,2014/2/28,1447.77,1467.1,1437.31,1464.32,21777.5,2594021500
000016.SH,上证50,2014/3/3,1459.86,1467.71,1452.14,1462.69,22043.61,2983984100
000016.SH,上证50,2014/3/4,1458.68,1468.46,1448.69,1464.28,20645.99,2625804700
000016.SH,上证50,2014/3/5,1466.01,1466.96,1445.67,1448.33,16407.8,2035846000
000016.SH,上证50,2014/3/6,1446.57,1466.03,1435.94,1459.51,19849.5,2521621200
000016.SH,上证50,2014/3/7,1456.09,1472.08,1451.71,1455.59,19311.78,2346084200
000016.SH,上证50,2014/3/10,1442.98,1442.99,1407.49,1408.87,20564.35,2530510300
000016.SH,上证50,2014/3/11,1406.07,1420.9,1403.31,1412.73,14949.2,1889792000
000016.SH,上证50,2014/3/12,1408.05,1429.3,1403.28,1418.7,16999.08,2271845000
000016.SH,上证50,2014/3/13,1425.84,1451.29,1421.69,1437.39,19466.83,2647944700
000016.SH,上证50,2014/3/14,1429.78,1438.67,1416.68,1426.4,14894.28,1966609300
000016.SH,上证50,2014/3/17,1435.27,1438.37,1421.42,1434.16,11873.9,1498997400
000016.SH,上证50,2014/3/18,1437.54,1438.93,1425.74,1427.63,14749.56,1802443200
000016.SH,上证50,2014/3/19,1422.34,1422.34,1406.55,1418.71,13196.15,1602253200
000016.SH,上证50,2014/3/20,1415.67,1432.51,1406.26,1406.92,16267.19,2055904300
000016.SH,上证50,2014/3/21,1402.81,1468.94,1402.18,1464.08,32837.58,4341838000
000016.SH,上证50,2014/3/24,1468.81,1486.85,1462.18,1477.53,31557.46,4190667000
000016.SH,上证50,2014/3/25,1473.18,1483.32,1464.54,1470.12,19916.36,2558127700
000016.SH,上证50,2014/3/26,1476.25,1480.14,1462.57,1467.08,16476.75,1991206500
000016.SH,上证50,2014/3/27,1464.17,1486.37,1450.45,1464.53,20938.78,2586058500
000016.SH,上证50,2014/3/28,1465.03,1483.59,1463.53,1472.05,21086.72,2601458200
000016.SH,上证50,2014/3/31,1473.15,1477.88,1457.83,1465.78,15668.13,1957416300
000016.SH,上证50,2014/4/1,1463.71,1481.01,1461.18,1473.14,14339.25,1668913300
000016.SH,上证50,2014/4/2,1475.94,1492.75,1473.83,1491.3,19756.26,2338082600
000016.SH,上证50,2014/4/3,1498.11,1504.54,1476.02,1477.49,20125.07,2596637100
000016.SH,上证50,2014/4/4,1471.49,1491.05,1469.7,1490.33,13761.94,1588061400
000016.SH,上证50,2014/4/8,1488.65,1543.41,1488.06,1534.75,37002.1,4336018000
000016.SH,上证50,2014/4/9,1535.21,1539.74,1525.1,1530.88,20749.59,2462313700
000016.SH,上证50,2014/4/10,1532.22,1587.62,1522.49,1570.4,46319.21,4852679700
000016.SH,上证50,2014/4/11,1568.24,1576.94,1557.51,1565.31,37100.32,3740053500
000016.SH,上证50,2014/4/14,1562.19,1568.53,1547.86,1557.7,20117.75,2101796000
000016.SH,上证50,2014/4/15,1550.43,1550.53,1521,1523.22,21540.87,2407461600
000016.SH,上证50,2014/4/16,1519.24,1536.93,1518.43,1527.05,17020.16,1912048000
000016.SH,上证50,2014/4/17,1533.07,1534.6,1517.05,1520.56,14751.82,1625876300
000016.SH,上证50,2014/4/18,1513.68,1524.73,1503.64,1521.28,15925.23,1937480600
000016.SH,上证50,2014/4/21,1510.18,1526.02,1493.25,1493.76,16325.22,1897348900
000016.SH,上证50,2014/4/22,1492.08,1510.87,1487.77,1509.55,16807.14,2050533700
000016.SH,上证50,2014/4/23,1504.54,1514.73,1502.64,1507.04,15525.38,1864788800
000016.SH,上证50,2014/4/24,1506.59,1523.25,1504.19,1510.29,13933.21,1591494300
000016.SH,上证50,2014/4/25,1516.69,1522.24,1500.6,1501.05,21443.58,2402751800
000016.SH,上证50,2014/4/28,1499.69,1505.11,1481.71,1483.78,15855.69,1955266800
000016.SH,上证50,2014/4/29,1484.01,1497.67,1478.51,1496.01,15082.85,1878896300
000016.SH,上证50,2014/4/30,1499.12,1500.35,1491.44,1494.81,15366.19,1887391700
000016.SH,上证50,2014/5/5,1490.1,1493.85,1473.03,1487.53,15739.62,1957922500
000016.SH,上证50,2014/5/6,1484.01,1497.71,1480.67,1485.25,13174.29,1753224500
000016.SH,上证50,2014/5/7,1481.94,1485.49,1475.31,1476.18,12543.49,1591290700
000016.SH,上证50,2014/5/8,1474.73,1499.74,1471.65,1478.72,13834.79,1726268600
000016.SH,上证50,2014/5/9,1482.32,1486.89,1474.52,1480.74,11997.93,1539190700
000016.SH,上证50,2014/5/12,1492.63,1513.12,1483.46,1508.39,23348.13,2820170800
000016.SH,上证50,2014/5/13,1507,1510.89,1498.4,1503.52,15024.36,2010458300
000016.SH,上证50,2014/5/14,1504.42,1510.33,1498.61,1500.83,12708.52,1528214100
000016.SH,上证50,2014/5/15,1499.22,1503.09,1487.1,1488.77,12377.97,1613387900
000016.SH,上证50,2014/5/16,1489.5,1493.19,1480.83,1487.74,10809.72,1346617800
000016.SH,上证50,2014/5/19,1482.04,1482.17,1454.41,1459.21,13840.93,1575537700
000016.SH,上证50,2014/5/20,1466.05,1468.9,1456.44,1460.82,9705.73,1243534100
000016.SH,上证50,2014/5/21,1454.49,1474.94,1447.94,1474.14,9741.08,1191695200
000016.SH,上证50,2014/5/22,1472.34,1493.18,1469.42,1471.55,12292.64,1551253300
000016.SH,上证50,2014/5/23,1472.41,1484.59,1471.23,1484.38,9189.45,1188546500
000016.SH,上证50,2014/5/26,1493.34,1495.78,1480.69,1486.05,10089.72,1209119000
000016.SH,上证50,2014/5/27,1484.82,1488.67,1478.31,1479.73,10228.02,1250144700
000016.SH,上证50,2014/5/28,1479.5,1493.15,1474.85,1491.76,13080.3,1557102400
000016.SH,上证50,2014/5/29,1492.66,1497.68,1483.81,1484.31,11642.16,1429096700
000016.SH,上证50,2014/5/30,1485.1,1490.06,1478,1482.1,11251.42,1360237400
000016.SH,上证50,2014/6/3,1482.44,1491.04,1476.74,1477.52,12319.19,1304082000
000016.SH,上证50,2014/6/4,1478.2,1478.44,1459.53,1466.39,11224.46,1365307400
000016.SH,上证50,2014/6/5,1465.54,1484.71,1463.04,1484.24,11182.24,1276574100
000016.SH,上证50,2014/6/6,1484.52,1484.52,1464.53,1472.27,10443.22,1202046400
000016.SH,上证50,2014/6/9,1466.64,1489.77,1466.15,1475.35,11368.09,1345680000
000016.SH,上证50,2014/6/10,1479.87,1493.94,1474.2,1493.53,15413.09,1896658400
000016.SH,上证50,2014/6/11,1489.37,1493.13,1483.51,1488.76,10846.56,1299223100
000016.SH,上证50,2014/6/12,1486.89,1490.01,1481.83,1483.86,11571.74,1407643300
000016.SH,上证50,2014/6/13,1483.58,1509.02,1483.44,1502.96,17815.23,2190008400
000016.SH,上证50,2014/6/16,1503.66,1521.96,1501.34,1518.71,19506.13,2403881500
000016.SH,上证50,2014/6/17,1512.46,1512.46,1500.33,1501.94,13288.1,1646147100
000016.SH,上证50,2014/6/18,1501.19,1504.5,1493.72,1495.43,11366.95,1552385600
000016.SH,上证50,2014/6/19,1496.66,1500.99,1473.67,1478.04,12864.04,1693815700
000016.SH,上证50,2014/6/20,1475.94,1485.17,1474.44,1484.48,10246.27,1338516100
000016.SH,上证50,2014/6/23,1483.66,1489.31,1474.93,1475.76,10788.4,1305632200
000016.SH,上证50,2014/6/24,1471.73,1481.15,1470.59,1480.13,11514.3,1265998000
000016.SH,上证50,2014/6/25,1477.09,1477.09,1466.4,1469.95,9708.44,1171418900
000016.SH,上证50,2014/6/26,1471.65,1480.83,1471.61,1478.01,10482.48,1303932200
000016.SH,上证50,2014/6/27,1475.72,1480.82,1468.21,1473.76,12539.81,1632084000
000016.SH,上证50,2014/6/30,1475.72,1486.96,1475.72,1482.41,12463.75,1656844500
000016.SH,上证50,2014/7/1,1486.79,1488.14,1476.39,1481.66,12092.97,1519737700
000016.SH,上证50,2014/7/2,1481.33,1486.41,1476.58,1484.84,12763.37,1672272500
000016.SH,上证50,2014/7/3,1481.85,1492.1,1479.06,1489.55,14181.95,1718850600
000016.SH,上证50,2014/7/4,1489.82,1495.04,1489.47,1492.46,13140.63,1584462000
000016.SH,上证50,2014/7/7,1493.07,1497.72,1488.51,1492.84,12747.49,1596980200
000016.SH,上证50,2014/7/8,1491.72,1493.84,1484.13,1491.96,11176.91,1372506900
000016.SH,上证50,2014/7/9,1490.95,1491.97,1474.87,1475.14,15207.19,1872713400
000016.SH,上证50,2014/7/10,1475.18,1478.71,1468.73,1471.17,14297.13,1657442800
000016.SH,上证50,2014/7/11,1462.35,1474.07,1460.91,1468.54,13681.86,1821782900
000016.SH,上证50,2014/7/14,1468.69,1483,1466.41,1482.78,16221.22,1982969300
000016.SH,上证50,2014/7/15,1481.11,1487.2,1478.44,1484.66,17092.24,2157233600
000016.SH,上证50,2014/7/16,1482.33,1490.19,1480.6,1483.18,16379.26,2454217700
000016.SH,上证50,2014/7/17,1479.12,1479.29,1468.38,1473.67,12060.8,1648474100
000016.SH,上证50,2014/7/18,1466.58,1486.27,1464.75,1478.76,16658.05,2090197900
000016.SH,上证50,2014/7/21,1478.73,1483.62,1474.8,1479.84,13495.89,1676029600
000016.SH,上证50,2014/7/22,1476.23,1500.5,1475.6,1495.93,20987.98,2484082800
000016.SH,上证50,2014/7/23,1495.25,1512.37,1494.93,1506.76,23121.67,2857820700
000016.SH,上证50,2014/7/24,1508.98,1546.19,1508.98,1541.9,36993.26,4431152700
000016.SH,上证50,2014/7/25,1546.52,1557.58,1541.3,1557.02,26399.69,3120610500
000016.SH,上证50,2014/7/28,1566.33,1617.48,1566.33,1609.48,54095.58,6666410500
000016.SH,上证50,2014/7/29,1610.91,1621.06,1601.98,1611.85,36657.61,4680623100
000016.SH,上证50,2014/7/30,1606.72,1619.18,1598.26,1601.38,35516.31,4433815500
000016.SH,上证50,2014/7/31,1602.67,1622.65,1597.27,1621.85,28975.72,3474391600
000016.SH,上证50,2014/8/1,1616.79,1639.32,1607.57,1607.97,35658.7,4426750400
000016.SH,上证50,2014/8/4,1614.9,1644.96,1608.31,1644.63,36872.03,4454097400
000016.SH,上证50,2014/8/5,1644.23,1646.32,1622.03,1632.41,29948.61,3319083200
000016.SH,上证50,2014/8/6,1624.03,1626.92,1602.99,1619.01,27780.98,3283637100
000016.SH,上证50,2014/8/7,1619.2,1623,1592.04,1593.42,28660.17,3558256700
000016.SH,上证50,2014/8/8,1595.19,1600.8,1586.09,1595.66,22069.26,2841162500
000016.SH,上证50,2014/8/11,1601.31,1621.71,1600.68,1619.25,23717.73,2772883600
000016.SH,上证50,2014/8/12,1615.14,1615.14,1601.56,1607.91,20576.19,2499988200
000016.SH,上证50,2014/8/13,1609.46,1619.19,1596.22,1610.14,26196.69,3010419500
000016.SH,上证50,2014/8/14,1610.39,1614.58,1595.17,1596.84,24423.35,2794567300
000016.SH,上证50,2014/8/15,1598.52,1615.88,1593.22,1612,23080.9,2740658900
000016.SH,上证50,2014/8/18,1614.23,1623.9,1607.44,1613.13,22159.58,2629049800
000016.SH,上证50,2014/8/19,1614.39,1615.21,1598.06,1609.09,23477.89,2840078300
000016.SH,上证50,2014/8/20,1605.5,1605.51,1596.96,1600.34,20507.29,2410818200
000016.SH,上证50,2014/8/21,1599.55,1600.28,1576.32,1587.03,23060.49,2727797500
000016.SH,上证50,2014/8/22,1585.11,1596.29,1583.61,1594.18,20986.33,2395343600
000016.SH,上证50,2014/8/25,1594.71,1595.44,1575.71,1577.43,21554.36,2650126500
000016.SH,上证50,2014/8/26,1575.78,1584.15,1568.74,1573.39,19028.58,2362160000
000016.SH,上证50,2014/8/27,1573.52,1578.69,1569.98,1572.79,13722.56,1641932100
000016.SH,上证50,2014/8/28,1573.53,1580.68,1563.4,1563.89,16852.59,2079015400
000016.SH,上证50,2014/8/29,1570.4,1582.28,1565.52,1581.28,17462.2,2201280100
000016.SH,上证50,2014/9/1,1582.02,1587.39,1576.22,1586.02,18124.12,2213287100
000016.SH,上证50,2014/9/2,1588.62,1609.01,1581.14,1607.5,28808.55,3468071000
000016.SH,上证50,2014/9/3,1609.3,1628.19,1608.95,1624.03,33103.66,3840963500
000016.SH,上证50,2014/9/4,1626.91,1638.89,1621.24,1637.29,28545.18,3270024900
000016.SH,上证50,2014/9/5,1643.28,1657.61,1641.11,1656.24,36013.75,4187043700
000016.SH,上证50,2014/9/9,1657.61,1660.01,1642.44,1645.11,27041.97,3066428000
000016.SH,上证50,2014/9/10,1637.49,1637.49,1626.11,1629.99,24683.56,2930072200
000016.SH,上证50,2014/9/11,1627.96,1648.96,1619.48,1622.82,33609.25,3645671300
000016.SH,上证50,2014/9/12,1619.05,1630.28,1614.54,1630.2,24364.64,2846877000
000016.SH,上证50,2014/9/15,1625.87,1626.05,1614.23,1624.07,28756.37,3439118800
000016.SH,上证50,2014/9/16,1626.39,1629.69,1598.86,1600.92,39294.28,5045413700
000016.SH,上证50,2014/9/17,1607.16,1609.53,1596.54,1604.92,23326.66,2989564000
000016.SH,上证50,2014/9/18,1601.5,1616.48,1596.72,1609.87,25958.51,3347401900
000016.SH,上证50,2014/9/19,1609.86,1623.24,1604.71,1619.58,25046.55,3038953300
000016.SH,上证50,2014/9/22,1613.81,1613.81,1580.97,1583.89,25176.98,2997896900
000016.SH,上证50,2014/9/23,1584.29,1598.65,1584.16,1595.64,20029.03,2402463900
000016.SH,上证50,2014/9/24,1589.35,1628.51,1586.7,1625.73,37531.7,4533270300
000016.SH,上证50,2014/9/25,1633.45,1636.22,1613.53,1618.52,31258.61,3750253500
000016.SH,上证50,2014/9/26,1613.91,1618.32,1605.53,1616.09,21829.41,2620004100
000016.SH,上证50,2014/9/29,1621.09,1627.19,1613.79,1621.82,31063.74,3920492200
000016.SH,上证50,2014/9/30,1623.04,1625.01,1615.07,1619.7,27047.09,3337974400
000016.SH,上证50,2014/10/8,1625.26,1633.62,1614.5,1633.57,31913.91,3878025200
000016.SH,上证50,2014/10/9,1633.54,1639.17,1624.22,1634.04,31587.79,4035723200
000016.SH,上证50,2014/10/10,1626.58,1630.37,1616.67,1621.71,29403.11,3684314700
000016.SH,上证50,2014/10/13,1614.2,1614.2,1593.66,1605.99,29953.87,3387618900
000016.SH,上证50,2014/10/14,1603.35,1614.98,1595.25,1600.3,26502.02,3300689300
000016.SH,上证50,2014/10/15,1599.9,1615.31,1593.39,1612.77,28994.51,3458331700
000016.SH,上证50,2014/10/16,1602.38,1629.09,1599.16,1608.74,38081.59,4969448800
000016.SH,上证50,2014/10/17,1608.98,1616.37,1592.7,1608.52,32562.33,4325261300
000016.SH,上证50,2014/10/20,1613.8,1615.39,1606.12,1612.4,23650.04,2867398200
000016.SH,上证50,2014/10/21,1612.1,1615.29,1599.86,1600.84,24672.95,3036666200
000016.SH,上证50,2014/10/22,1602.45,1612.75,1596.14,1597.13,24535.09,2928230800
000016.SH,上证50,2014/10/23,1595.82,1604.5,1584.62,1586.56,27763.34,3397576900
000016.SH,上证50,2014/10/24,1587.91,1592.32,1580.71,1583.42,21389.61,2688345200
000016.SH,上证50,2014/10/27,1572.89,1572.89,1556.55,1559.91,20758.5,2473160000
000016.SH,上证50,2014/10/28,1562.75,1586.3,1562.75,1585.74,23944.37,2757734900
000016.SH,上证50,2014/10/29,1591.28,1616.06,1586.17,1608.4,35115.22,4000484900
000016.SH,上证50,2014/10/30,1607.48,1623.74,1602.55,1619.1,37291.54,5007805600
000016.SH,上证50,2014/10/31,1623.65,1665.47,1623.32,1657.29,64192.78,8329494700
000016.SH,上证50,2014/11/3,1662.75,1664.43,1646.43,1651.05,44596.86,5894742300
000016.SH,上证50,2014/11/4,1648.11,1650.81,1639.68,1645.62,42172.88,5838929300
000016.SH,上证50,2014/11/5,1645.29,1647.67,1632.72,1637.63,40481.74,5181332900
000016.SH,上证50,2014/11/6,1639.93,1643.19,1625.99,1635.96,31307.98,4019334600
000016.SH,上证50,2014/11/7,1637.14,1667.7,1633.03,1640.32,56121.55,6729359500
000016.SH,上证50,2014/11/10,1671.23,1689.05,1657.14,1689.02,70480.62,8556245000
000016.SH,上证50,2014/11/11,1701.22,1740.92,1693.25,1710.88,109118.51,13375732900
000016.SH,上证50,2014/11/12,1699.2,1731.33,1693.38,1731.02,57117.46,6601756300
000016.SH,上证50,2014/11/13,1734.17,1750.84,1720.73,1726.34,70957.78,7996893500
000016.SH,上证50,2014/11/14,1719.58,1729.72,1706.84,1728.81,52718.77,6124875600
000016.SH,上证50,2014/11/17,1758.99,1758.99,1706.94,1708.1,54484.93,5815895000
000016.SH,上证50,2014/11/18,1709.14,1709.28,1676.45,1679.42,46146.85,5511740700
000016.SH,上证50,2014/11/19,1675.84,1681.97,1667.9,1671.65,33697.46,4078235400
000016.SH,上证50,2014/11/20,1667.14,1683.61,1662.72,1676.6,33122.95,3744083900
000016.SH,上证50,2014/11/21,1676.4,1717.31,1669.18,1714.71,51298.05,5364956900
000016.SH,上证50,2014/11/24,1729.27,1772.89,1722.71,1758.1,99577.52,10498636500
000016.SH,上证50,2014/11/25,1757.68,1780.56,1752.38,1777.67,66089.11,7308158100
000016.SH,上证50,2014/11/26,1786.93,1821.1,1786.56,1820.49,91991.95,9344413000
000016.SH,上证50,2014/11/27,1834.25,1853.42,1825.35,1853,105235.82,10847290300
000016.SH,上证50,2014/11/28,1853.55,1915.81,1846.15,1914.44,138763.22,16235842900
000016.SH,上证50,2014/12/1,1936.81,1968.91,1916.63,1920.38,149741.83,15615122000
000016.SH,上证50,2014/12/2,1910.37,2040.47,1909.37,2021.54,152003.79,15326342100
000016.SH,上证50,2014/12/3,2031.13,2107.68,1999.73,2037.59,197794.4,19169006800
000016.SH,上证50,2014/12/4,2043.47,2161.39,2032.41,2160.66,175808.68,17227108200
000016.SH,上证50,2014/12/5,2201.82,2259.51,2115.42,2200.25,242331.02,22531739400
000016.SH,上证50,2014/12/8,2187.5,2317.55,2160.49,2298.85,222491.36,19908190800
000016.SH,上证50,2014/12/9,2283.16,2402.13,2149.6,2182.69,317688.96,26926671600
000016.SH,上证50,2014/12/10,2198.84,2263.99,2111.88,2254.82,227855.75,19002797400
000016.SH,上证50,2014/12/11,2211.54,2269.49,2190.25,2193.54,171891.28,14604794300
000016.SH,上证50,2014/12/12,2186.74,2250.57,2176.32,2193.29,141197.81,11152881800
000016.SH,上证50,2014/12/15,2170.28,2208.66,2139.47,2201.54,125771.06,10868732400
000016.SH,上证50,2014/12/16,2205.88,2299.38,2195.5,2299.28,195129.84,14817589700
000016.SH,上证50,2014/12/17,2326.85,2392.57,2307.18,2383.95,264170.55,21136280000
000016.SH,上证50,2014/12/18,2389.84,2413.68,2343.74,2364.04,200428.25,15862150800
000016.SH,上证50,2014/12/19,2366.45,2408.48,2304.61,2390.28,185889.76,15843819900
000016.SH,上证50,2014/12/22,2393.04,2479.11,2375.91,2426.68,229127.63,21815571200
000016.SH,上证50,2014/12/23,2392.61,2462.07,2360.72,2374.95,160752.7,13594650000
000016.SH,上证50,2014/12/24,2381.41,2388.41,2238.65,2270.88,151833.53,12359699600
000016.SH,上证50,2014/12/25,2295.22,2360.22,2263.42,2359.66,147772.56,12125972200
000016.SH,上证50,2014/12/26,2365.03,2471.05,2357.67,2464.82,198030.71,15209287400
000016.SH,上证50,2014/12/29,2533.99,2557.38,2437.75,2481.66,243610.21,18458166900
000016.SH,上证50,2014/12/30,2481.08,2550.47,2464.43,2523.63,194964.9,14946400200
000016.SH,上证50,2014/12/31,2529.57,2590.09,2507.94,2581.57,193680.17,15467581000
000016.SH,上证50,2015/1/5,2612.85,2678.44,2583.55,2649.64,229763.6,18242556600
000016.SH,上证50,2015/1/6,2616.29,2691.49,2591.83,2629.4,220601.82,17343999300
000016.SH,上证50,2015/1/7,2608.88,2668.84,2598.89,2635.23,178386.11,12831772000
000016.SH,上证50,2015/1/8,2647.82,2656.75,2551.82,2558.11,157065.78,11836791500
000016.SH,上证50,2015/1/9,2554.29,2692.61,2540.34,2569.02,211005.83,15620951000
000016.SH,上证50,2015/1/12,2565.74,2596.27,2499.87,2543.85,167990.43,11918358600
000016.SH,上证50,2015/1/13,2537.98,2567.62,2512.86,2527.83,113495.93,7707908000
000016.SH,上证50,2015/1/14,2539.25,2569.45,2508.66,2534.23,114229.28,8412231000
000016.SH,上证50,2015/1/15,2534.77,2633.4,2516.61,2632.89,161244.41,11192316700
000016.SH,上证50,2015/1/16,2642.74,2685.31,2626.82,2653.03,182059.51,13495118000
000016.SH,上证50,2015/1/19,2448.93,2512.58,2399.44,2410.2,161509.62,14016357000
000016.SH,上证50,2015/1/20,2381.14,2439.25,2355.26,2403.72,193319.72,13747663600
000016.SH,上证50,2015/1/21,2425.26,2553.7,2414.89,2542.32,206930.2,14880047700
000016.SH,上证50,2015/1/22,2546.7,2557.7,2504.07,2544.31,157023.15,11370877700
000016.SH,上证50,2015/1/23,2556.92,2612.93,2543.46,2564.51,169187.28,12455134900
000016.SH,上证50,2015/1/26,2563.91,2565.36,2528.08,2562.36,124417.88,9597946800
000016.SH,上证50,2015/1/27,2570.43,2574.33,2473.81,2522.1,149446.79,11654287600
000016.SH,上证50,2015/1/28,2497.05,2534.58,2476.28,2486.29,115311.45,8635638000
000016.SH,上证50,2015/1/29,2444.4,2465.31,2419.99,2442.04,103757.28,8140496500
000016.SH,上证50,2015/1/30,2456.05,2471.23,2400.63,2405.38,97675.22,7659115000
000016.SH,上证50,2015/2/2,2337.2,2376.43,2329.15,2332.53,99907.07,8467689300
000016.SH,上证50,2015/2/3,2362.41,2413.01,2335.11,2405.76,108792.14,8227465900
000016.SH,上证50,2015/2/4,2412.75,2439.61,2370.57,2372.46,105036.32,7753135800
000016.SH,上证50,2015/2/5,2456.38,2456.57,2348.45,2348.92,140544.6,11071325100
000016.SH,上证50,2015/2/6,2335.36,2366.33,2303.11,2325.24,93700.54,7693111300
000016.SH,上证50,2015/2/9,2319.24,2392.82,2311.8,2366.77,103914.68,7390338300
000016.SH,上证50,2015/2/10,2363.16,2409.02,2355.14,2403.55,89318.36,6886203100
000016.SH,上证50,2015/2/11,2408.08,2423.35,2395.2,2415.13,70324.47,5053898300
000016.SH,上证50,2015/2/12,2415.14,2425.64,2384.49,2416.45,76858.28,6066235800
000016.SH,上证50,2015/2/13,2426.95,2464.08,2415.43,2427.47,101300.05,8379347900
000016.SH,上证50,2015/2/16,2427.17,2437.84,2413.6,2431.21,79647.19,6260811600
000016.SH,上证50,2015/2/17,2437.69,2464.52,2437.69,2445.26,76964.8,6001057300
000016.SH,上证50,2015/2/25,2448.2,2448.2,2395.53,2407.46,78427.14,6398738400
000016.SH,上证50,2015/2/26,2401.14,2482.44,2382.69,2478.06,118346.2,9470706200
000016.SH,上证50,2015/2/27,2476.49,2498.7,2466.83,2474.59,104744.16,8565192300
000016.SH,上证50,2015/3/2,2495.57,2498.72,2459.42,2479.24,117028.81,8805251800
000016.SH,上证50,2015/3/3,2462,2462,2395.83,2396.8,115862.67,9127474200
000016.SH,上证50,2015/3/4,2403.86,2416.22,2378.93,2397.99,80953.99,6429528500
000016.SH,上证50,2015/3/5,2379.73,2382.89,2344.95,2366.9,97140.4,7777330000
000016.SH,上证50,2015/3/6,2370.89,2393.74,2366.02,2371.62,81818.66,6480420500
000016.SH,上证50,2015/3/9,2352.22,2443.2,2321.27,2429.87,123427.88,10619571600
000016.SH,上证50,2015/3/10,2413.84,2424.15,2390.6,2395.43,95150.78,7843558600
000016.SH,上证50,2015/3/11,2401.26,2444.66,2399.54,2408.5,89940.15,7007419000
000016.SH,上证50,2015/3/12,2444.42,2505.63,2423.43,2485.11,150805.71,12477820100
000016.SH,上证50,2015/3/13,2494.34,2532.15,2477.4,2495.28,126727.33,10420594100
000016.SH,上证50,2015/3/16,2512.35,2551.45,2485.29,2550.86,138113.1,10413208200
000016.SH,上证50,2015/3/17,2576.41,2586.43,2556.47,2583.2,169433.53,13209205200
000016.SH,上证50,2015/3/18,2595.74,2649.82,2592.26,2649.64,183689.2,14795882100
000016.SH,上证50,2015/3/19,2649,2649,2613.77,2630.24,164505.9,13359586800
000016.SH,上证50,2015/3/20,2642.8,2710.13,2617.07,2680.68,226538.77,15375499400
000016.SH,上证50,2015/3/23,2700.16,2724.64,2690.48,2720.67,200735.74,14209193500
000016.SH,上证50,2015/3/24,2719.51,2720.03,2649.62,2683.65,193855.72,15361757900
000016.SH,上证50,2015/3/25,2674.35,2691.24,2626.66,2649.16,172197.84,13227039900
000016.SH,上证50,2015/3/26,2637.53,2714.63,2621.45,2687.76,177662.02,13344292500
000016.SH,上证50,2015/3/27,2693.19,2715.01,2664.86,2689.24,150762.82,11986937400
000016.SH,上证50,2015/3/30,2716.43,2793.41,2704.8,2784.46,223343.8,18138365900
000016.SH,上证50,2015/3/31,2826.63,2860.24,2744.93,2754.66,238894.48,17583371800
000016.SH,上证50,2015/4/1,2758.96,2810.65,2751.37,2799.45,173744.78,12528132200
000016.SH,上证50,2015/4/2,2821.21,2824.82,2746.3,2781.64,169118.21,12218473400
000016.SH,上证50,2015/4/3,2771.03,2817.62,2764.35,2817.18,164348.83,11296925100
000016.SH,上证50,2015/4/7,2854.41,2889.86,2838.89,2889.45,218683.08,16013944200
000016.SH,上证50,2015/4/8,2907.58,2960.65,2879.97,2952.08,259888.8,17985383700
000016.SH,上证50,2015/4/9,2973.81,3021.85,2914.7,2931.77,275401.16,17676448300
000016.SH,上证50,2015/4/10,2925.93,2992.41,2911.46,2986.61,211274.92,14121595800
000016.SH,上证50,2015/4/13,3040.01,3059.78,3016.97,3041.13,228801.06,16933958300
000016.SH,上证50,2015/4/14,3057.41,3074.67,3013.31,3052.41,232248.76,16230036200
000016.SH,上证50,2015/4/15,3054.02,3119.48,3039.26,3053.3,229330.05,17902592900
000016.SH,上证50,2015/4/16,3045.85,3183.58,3033.25,3183.3,237185.82,17196755400
000016.SH,上证50,2015/4/17,3251.98,3271.57,3216.21,3235.33,285355.3,20765993400
000016.SH,上证50,2015/4/20,3267.85,3296.18,3146.84,3164.46,396545.66,26597612700
000016.SH,上证50,2015/4/21,3163.29,3214.89,3135.22,3214.36,269227.09,18442769200
000016.SH,上证50,2015/4/22,3219.7,3300.84,3204.44,3299.22,330229.06,20173807100
000016.SH,上证50,2015/4/23,3311.07,3313.81,3245.76,3273.4,293820.86,17713793100
000016.SH,上证50,2015/4/24,3226.38,3250.23,3161.97,3223.96,297582.76,18513593600
000016.SH,上证50,2015/4/27,3257.97,3313.25,3257.97,3308.45,308262.69,20026697500
000016.SH,上证50,2015/4/28,3309.53,3370.03,3255.77,3282.33,373574.2,26604285900
000016.SH,上证50,2015/4/29,3268.52,3304.71,3243.54,3283.28,228829.62,14666628500
000016.SH,上证50,2015/4/30,3290.58,3309.42,3249.25,3250.49,230961.43,14628827900
000016.SH,上证50,2015/5/4,3250.13,3273.15,3204.31,3272.01,207062.51,13327095300
000016.SH,上证50,2015/5/5,3266.81,3270.96,3132.94,3148.81,260105.8,17060778100
000016.SH,上证50,2015/5/6,3175.89,3244.6,3110.11,3139.02,255658.44,14799113800
000016.SH,上证50,2015/5/7,3116.79,3142.14,3093.73,3094.88,163519.86,10944092900
000016.SH,上证50,2015/5/8,3126,3138.66,3045.01,3110.46,152427.98,10327816500
000016.SH,上证50,2015/5/11,3112.24,3169.87,3075.2,3169.13,194746.89,13376665900
000016.SH,上证50,2015/5/12,3162.67,3200.18,3136.46,3188.31,199503.83,13081305400
000016.SH,上证50,2015/5/13,3188.06,3188.96,3122.34,3141.3,174969.59,11730550400
000016.SH,上证50,2015/5/14,3136.13,3153.75,3107.68,3128.57,153091.93,10533870600
000016.SH,上证50,2015/5/15,3122.89,3124.61,3044.85,3060.41,161060.87,10999319500
