date,tr_norm,tr_modfy,tr_right,bb_norm,bb_modfy,bb_right
21/1/2016,0.329365029,0.325086192,0.316156004,0.871976581,0.872461092,0.877929247
22/1/2016,0.159577558,0.156836541,0.14266989,0.86461688,0.867522113,0.877062044
25/1/2016,0.056328939,0.056434835,0.052535905,0.870781606,0.871517304,0.878146724
26/1/2016,-0.304137182,-0.301264568,-0.295704014,0.818837652,0.821356262,0.806996538
27/1/2016,-0.151836787,-0.147243702,-0.161452366,0.747407768,0.753044128,0.733054922
28/1/2016,-0.211936333,-0.20945278,-0.211156575,0.618095295,0.622894692,0.585070617
29/1/2016,0.06323973,0.069490722,0.051247283,0.611999912,0.617315244,0.582839665
1/2/2016,-0.071900695,-0.066892876,-0.074381556,0.496246332,0.501798748,0.470133215
2/2/2016,-0.099580325,-0.094911729,-0.093183099,0.545142511,0.550214843,0.534025508
3/2/2016,-0.263519253,-0.259341224,-0.24683205,0.462907907,0.467713483,0.451915198
4/2/2016,-0.013124284,-0.005909886,-0.003638696,0.31881884,0.321718586,0.301597603
5/2/2016,-0.014359271,-0.004840793,-0.000820146,0.075587028,0.073465637,0.056713404
15/2/2016,0.098318814,0.087004962,0.078226858,-0.092022523,-0.107014632,-0.116135248
16/2/2016,-0.002479992,-0.009104468,-0.014333732,-0.34538261,-0.373770382,-0.373398641
17/2/2016,-0.092448391,-0.099221741,-0.103192915,-0.574017915,-0.602500474,-0.60057586
18/2/2016,0.25561331,0.245445588,0.237956746,-0.446673307,-0.487478188,-0.474693163
19/2/2016,0.33741641,0.31619356,0.314555989,-0.643116612,-0.665900674,-0.657970543
22/2/2016,0.324742153,0.314145562,0.318362911,-0.822000106,-0.833681792,-0.837413595
23/2/2016,-0.228449207,-0.224778048,-0.20475062,-0.821699105,-0.832319218,-0.835248903
24/2/2016,-0.040388404,-0.035891471,-0.022470999,-0.8192914,-0.827452087,-0.8343999
25/2/2016,-0.045548816,-0.03672198,-0.015295497,-0.822413863,-0.822731851,-0.811301324
26/2/2016,0.187379869,0.168497484,0.170350582,-0.849653596,-0.833669434,-0.810792153
29/2/2016,0.053074887,0.013743531,-0.012320653,-0.837479348,-0.81992518,-0.790927165
1/3/2016,0.125844575,0.085701409,0.058633589,-0.827884196,-0.814206369,-0.788654342
2/3/2016,-0.151796255,-0.201276819,-0.241524049,-0.787951671,-0.777927238,-0.755694847
3/3/2016,0.022834033,-0.03356834,-0.076745196,-0.740139969,-0.724551526,-0.70328287
4/3/2016,0.217675235,0.172561431,0.140040812,-0.720355121,-0.704315112,-0.686575011
7/3/2016,0.559685703,0.538085237,0.51978964,-0.66442097,-0.640736931,-0.614445672
8/3/2016,0.335278712,0.2674628,0.200117806,-0.559866032,-0.56839941,-0.540555372
9/3/2016,0.496386276,0.412331373,0.333253815,-0.333179381,-0.374380085,-0.332190291
10/3/2016,0.012481568,-0.189807868,-0.230634815,-0.257323637,-0.456203579,-0.472041104
11/3/2016,0.01141563,-0.060105793,-0.085599805,-0.722926568,-0.691591356,-0.658021654
14/3/2016,-0.030165653,-0.094450495,-0.120376841,-0.82852057,-0.809386094,-0.786238514
15/3/2016,0.127284863,0.052126203,0.018176048,-0.831960414,-0.836166374,-0.826126165
16/3/2016,-0.077040253,-0.12434362,-0.151403369,-0.790136799,-0.791151929,-0.779030472
17/3/2016,-0.035052907,-0.086675082,-0.120298328,-0.736805286,-0.750355725,-0.743485415
18/3/2016,-0.090411099,-0.18978483,-0.241330534,-0.5414697,-0.580453493,-0.576950289
21/3/2016,-0.002598168,-0.071416136,-0.117900051,0.110576361,0.047671462,0.072008851
22/3/2016,0.140151681,0.111027184,0.093294177,0.508231311,0.492121083,0.503336847
23/3/2016,-0.157844038,-0.182165122,-0.217912118,0.747069731,0.746060284,0.728939838
24/3/2016,-0.21108038,-0.221327045,-0.246039205,0.837071582,0.826946256,0.806983604
25/3/2016,-0.267072749,-0.276017804,-0.293425508,0.842063032,0.839290978,0.834208384
28/3/2016,0.047223432,0.036779679,0.017626564,0.80001556,0.799760799,0.79866871
29/3/2016,-0.10190684,-0.112212852,-0.127283913,0.813578104,0.822918765,0.827281618
30/3/2016,-0.164525801,-0.156181642,-0.150313949,0.788678837,0.808125046,0.823059711
31/3/2016,-0.410806994,-0.395825135,-0.376911216,0.772179804,0.797873672,0.817304812
1/4/2016,-0.160286267,-0.17224326,-0.186649221,0.748969146,0.771901829,0.785989952
5/4/2016,-0.31730225,-0.305812942,-0.298416784,0.800448093,0.806372706,0.806133442
6/4/2016,0.154816568,0.162458731,0.178197968,0.805426034,0.806770008,0.805704957
7/4/2016,0.037240465,0.044943573,0.060159716,0.811996257,0.813349467,0.813946992
8/4/2016,-0.085783751,-0.077873762,-0.05530846,0.715008541,0.714529338,0.712756157
11/4/2016,-0.286269767,-0.275345935,-0.251211114,0.667101618,0.662814542,0.663728172
12/4/2016,0.294972024,0.304000232,0.307651199,0.315026454,0.302737065,0.301852316
13/4/2016,0.24205936,0.254557173,0.268547138,-0.29815662,-0.287157619,-0.261143585
14/4/2016,-0.003932717,0.014082947,0.018164635,-0.487624828,-0.480683751,-0.474190327
15/4/2016,0.018578866,0.034509295,0.035910068,-0.545065694,-0.547647735,-0.558287675
18/4/2016,-0.047180574,-0.035896538,-0.039264124,-0.704296635,-0.713622082,-0.732441798
19/4/2016,0.124535885,0.136963377,0.135758542,-0.710305816,-0.716594714,-0.733005608
20/4/2016,-0.057557604,-0.054169944,-0.071569619,-0.683535054,-0.685797818,-0.698079747
21/4/2016,0.088767824,0.071949684,0.033339768,-0.69162513,-0.719038099,-0.725554704
22/4/2016,-0.324155348,-0.332563327,-0.32946283,-0.740421512,-0.751872801,-0.743746288
25/4/2016,-0.195834741,-0.187118578,-0.16374803,-0.723836313,-0.728625633,-0.72506728
26/4/2016,-0.145164479,-0.120410122,-0.076386617,-0.66330108,-0.651877985,-0.65300764
27/4/2016,-0.084432029,-0.075756909,-0.030796552,-0.624096706,-0.637552395,-0.695999606
28/4/2016,-0.3458711,-0.3558385,-0.308878524,-0.46564614,-0.466885037,-0.548028987
29/4/2016,-0.380847414,-0.405021399,-0.374887408,-0.178517348,-0.15058133,-0.232128464
3/5/2016,-0.256500654,-0.258566548,-0.238238116,0.143850572,0.181624911,0.123637375
4/5/2016,-0.183964502,-0.190243018,-0.158546591,0.480488153,0.519038869,0.493542832
5/5/2016,-0.065311193,-0.080735424,-0.041075689,0.816115134,0.820063466,0.815601907
6/5/2016,-0.242720378,-0.241895433,-0.168849471,0.707266389,0.716319447,0.707843134
9/5/2016,0.272558457,0.246198024,0.272522758,0.357718755,0.423126491,0.422475735
10/5/2016,0.288255857,0.282437355,0.316363835,0.121832543,0.118202873,0.099466595
11/5/2016,0.631058491,0.610967586,0.61436415,-0.013273781,-0.077733727,-0.087729247
12/5/2016,0.482349454,0.461270638,0.453031854,-0.001581934,-0.082757881,-0.078997253
13/5/2016,0.463128288,0.440742236,0.425294645,0.099509088,0.045404507,0.063797117
16/5/2016,0.218991588,0.163217539,0.111594698,0.342628531,0.32274237,0.349550123
17/5/2016,0.020153905,-0.056113924,-0.108300196,0.61295939,0.603665575,0.617311054
18/5/2016,-0.057847689,-0.122461393,-0.163541296,0.795499633,0.788023619,0.780139317
19/5/2016,0.284390124,0.264318128,0.261802727,0.864871731,0.862640135,0.853353804
20/5/2016,0.144719158,0.120694977,0.111800253,0.88619139,0.894366496,0.890315698
23/5/2016,0.060337176,0.062222541,0.072543441,0.885380734,0.890633221,0.892413576
24/5/2016,-0.199498752,-0.193578486,-0.179734066,0.884139001,0.888886389,0.891619369
25/5/2016,-0.014028245,-0.021384473,-0.031208344,0.883261349,0.888422991,0.891075341
26/5/2016,-0.096106901,-0.103912377,-0.113762277,0.878387629,0.884938003,0.889328676
27/5/2016,0.313021072,0.308456902,0.306342292,0.882837313,0.887843888,0.890215399
30/5/2016,0.179015099,0.177580355,0.180559006,0.814336641,0.814938167,0.812090507
31/5/2016,0.091769098,0.091010864,0.102441941,0.808248039,0.799415986,0.798055709
1/6/2016,-0.312826891,-0.311037909,-0.31093086,0.651817636,0.675175947,0.638708246
2/6/2016,-0.15383464,-0.122764914,-0.17245867,0.301682495,0.283445245,0.32805756
3/6/2016,-0.108337941,-0.073272468,-0.135787046,0.071640451,0.028611462,0.123693
6/6/2016,-0.189905175,-0.178197055,-0.207186951,-0.080192813,-0.136680723,-0.032054282
7/6/2016,-0.192829832,-0.175112351,-0.214867137,-0.186220732,-0.247979139,-0.144373746
8/6/2016,-0.216208721,-0.194415017,-0.243026725,-0.264130749,-0.322042007,-0.231740797
13/6/2016,-0.153638434,-0.12284657,-0.181767514,-0.320440434,-0.368754425,-0.300561735
14/6/2016,-0.200307552,-0.190057358,-0.221291655,-0.352126824,-0.383788075,-0.341235469
15/6/2016,-0.181097382,-0.168807185,-0.202304637,-0.378165716,-0.397413516,-0.380881738
16/6/2016,-0.284298694,-0.290008413,-0.279798995,-0.387333835,-0.395359202,-0.388257366
17/6/2016,-0.093143805,-0.11639931,-0.114733609,-0.402137707,-0.447227646,-0.442466291
20/6/2016,-0.161696447,-0.170255225,-0.170022876,-0.591029588,-0.609861663,-0.605253122
21/6/2016,-0.026714473,-0.029431431,-0.036022232,-0.844685582,-0.844755083,-0.84402403
22/6/2016,-0.057621703,-0.065181216,-0.077423868,-0.866312432,-0.866192476,-0.865142818
23/6/2016,0.025691608,0.015988951,0.000647065,-0.879981108,-0.879234556,-0.876724993
24/6/2016,-0.367161705,-0.352067759,-0.347098868,-0.881498109,-0.88246767,-0.878643531
27/6/2016,-0.090631004,-0.099437962,-0.131226802,-0.803270702,-0.829988677,-0.861379001
28/6/2016,-0.091786651,-0.087693371,-0.093800947,-0.783580509,-0.812692173,-0.856750865
29/6/2016,0.13424519,0.179600655,0.209393709,-0.771094195,-0.779854761,-0.816260228
30/6/2016,0.02600075,0.077631254,0.081276739,-0.798766458,-0.800739078,-0.825635616
1/7/2016,0.08686354,0.142837085,0.151077917,-0.815660141,-0.817364569,-0.832944089
4/7/2016,-0.242040378,-0.200086872,-0.162953866,-0.832202642,-0.832209074,-0.83083025
5/7/2016,-0.101756242,-0.073328715,-0.025544693,-0.807500877,-0.824167204,-0.806062656
6/7/2016,0.031869229,0.073847939,0.143109633,-0.733924256,-0.746214026,-0.710063528
7/7/2016,0.112475354,0.167995527,0.289467227,-0.559221896,-0.591914405,-0.543675087
8/7/2016,-0.535198944,-0.474898136,-0.315290287,-0.173420684,-0.237790737,-0.176827297
11/7/2016,-0.53749855,-0.483436127,-0.31441287,-0.043386906,-0.14902607,-0.151235043
12/7/2016,0.057933202,0.08742204,0.205759616,0.013946633,-0.052242835,-0.027349458
13/7/2016,-0.04418104,-0.050813532,0.002077772,0.390165963,0.354968366,0.41935702
14/7/2016,-0.016603619,-0.027155628,0.028251974,0.569727514,0.572017116,0.64327165
15/7/2016,-0.195857673,-0.218084171,-0.169631857,0.636684118,0.645326554,0.706204909
18/7/2016,0.01624112,0.013958866,0.004693996,0.761874216,0.792329307,0.810523843
19/7/2016,-0.052964613,-0.045497871,-0.048126494,0.759789726,0.78259247,0.807731227
20/7/2016,0.204621783,0.16418956,0.129353665,0.752301929,0.740037842,0.746253923
21/7/2016,0.00294883,-0.025445825,-0.058347411,0.772110324,0.764788578,0.775740407
22/7/2016,-0.018715023,-0.027903908,-0.038073687,0.788904014,0.789590882,0.798030361
25/7/2016,-0.380330614,-0.36766537,-0.34080905,0.831201699,0.817062822,0.810680904
26/7/2016,-0.172834355,-0.176075341,-0.166594831,0.762527755,0.750234093,0.747376174
27/7/2016,-0.158594064,-0.16255149,-0.152654401,0.492000486,0.508375101,0.507019494
28/7/2016,-0.537418134,-0.484835226,-0.40393466,-0.241424504,-0.081238178,0.055216711
29/7/2016,-0.402675023,-0.428082994,-0.391612921,-0.464439839,-0.320262837,-0.198581572
1/8/2016,-0.411856468,-0.458158804,-0.443469349,-0.607912781,-0.49656544,-0.400920662
2/8/2016,-0.251373923,-0.303045706,-0.307858543,-0.710439029,-0.654903038,-0.604781847
3/8/2016,-0.328068272,-0.296469233,-0.233139685,-0.774322468,-0.767006999,-0.756705589
4/8/2016,-0.313703592,-0.271006851,-0.196430845,-0.768772414,-0.763295743,-0.754818594
5/8/2016,-0.384988533,-0.407575031,-0.39330197,-0.715337923,-0.706612145,-0.693836005
8/8/2016,-0.30876237,-0.333961416,-0.312540595,-0.604467193,-0.610711122,-0.620479154
9/8/2016,-0.190659014,-0.231125822,-0.220571733,-0.378138642,-0.365735508,-0.387530677
10/8/2016,-0.153105533,-0.20275751,-0.177191143,-0.045324282,0.016756529,0.062246844
11/8/2016,0.128894337,0.156039586,0.197424007,-0.208863824,-0.181951203,-0.115140357
12/8/2016,0.107685657,0.107489029,0.125573926,-0.255316515,-0.139973333,-0.016403771
15/8/2016,0.534945533,0.54611304,0.543954809,-0.091391321,0.123814513,0.254010009
16/8/2016,-0.005775735,-0.023041621,-0.057292938,0.33851506,0.365360165,0.334676632
17/8/2016,0.031879378,0.026296014,0.000467281,0.288762943,0.322754978,0.316253595
18/8/2016,-0.139574871,-0.152020652,-0.160634692,0.333721597,0.374807532,0.369139416
19/8/2016,-0.101864147,-0.108829239,-0.114056648,0.384399198,0.425621297,0.407209884
22/8/2016,-0.139737807,-0.151516306,-0.15419486,0.390726118,0.414168931,0.371391925
23/8/2016,0.103688333,0.135116936,0.134294864,0.379030525,0.42502719,0.395333343
24/8/2016,-0.022344484,0.000941669,0.002909826,0.359379352,0.423909915,0.400113876
25/8/2016,-0.157163426,-0.124831937,-0.11734394,0.253741166,0.334979853,0.308204689
26/8/2016,-0.429935456,-0.393555503,-0.359871462,0.104486041,0.231510666,0.196964335
29/8/2016,0.2311704,0.439031025,0.398711017,-0.347110364,0.008718985,-0.070604986
30/8/2016,0.505389539,0.543053366,0.54824754,0.001410363,0.303892797,0.269529964
31/8/2016,-0.057699629,0.005446005,0.014272428,0.672631064,0.676985465,0.669332396
1/9/2016,0.037320722,0.055625116,0.063369814,0.765885899,0.755086017,0.745465498
2/9/2016,0.005700203,-0.002027998,0.005845897,0.764721504,0.778136837,0.768987304
5/9/2016,0.118586498,0.122300494,0.12351057,0.828314585,0.844681884,0.838453374
6/9/2016,0.017076697,0.010924098,-0.002858404,0.816403282,0.842105412,0.843787858
7/9/2016,0.111131578,0.102796718,0.089143109,0.77332795,0.808819519,0.816072758
8/9/2016,0.124461781,-0.048910859,-0.058121023,0.693601903,0.79112629,0.798622955
9/9/2016,0.119001836,0.000307523,-0.012015046,0.395970795,0.459473906,0.421733187
12/9/2016,0.210878848,0.110347735,0.091278922,0.352745297,0.394751847,0.365280628
13/9/2016,0.295870789,0.197450545,0.173830718,0.522018465,0.549029394,0.531956211
14/9/2016,0.399068434,0.258459963,0.245127648,0.459055458,0.498323584,0.495732264
19/9/2016,0.409750305,0.268817852,0.255826,0.349943503,0.41330214,0.403173983
20/9/2016,0.226073402,0.14361044,0.131033417,0.260201333,0.337754196,0.323892456
21/9/2016,0.243358174,0.144994174,0.12948492,0.234488213,0.31589818,0.288174736
22/9/2016,0.191873765,0.089919914,0.073746874,0.110448193,0.216893579,0.18790007
23/9/2016,0.141404768,0.02038413,0.017151106,-0.160736285,-0.058930825,-0.051587345
26/9/2016,0.087165184,0.083467039,0.078527452,-0.076892367,-0.081215541,-0.062979585
27/9/2016,0.232844348,0.234902898,0.237219672,-0.120886137,-0.130615701,-0.12328584
28/9/2016,-0.10776698,-0.086770372,-0.094028357,-0.214395405,-0.211689818,-0.220540291
29/9/2016,-0.176319968,-0.167671717,-0.174693691,-0.222623824,-0.222743722,-0.231237579
30/9/2016,-0.330761784,-0.325423563,-0.33069487,-0.174423428,-0.17417809,-0.183643583
10/10/2016,-0.36523208,-0.361021613,-0.365846621,-0.13076471,-0.129326545,-0.138337124
11/10/2016,-0.275914044,-0.271224791,-0.274020614,-0.024018824,-0.026373658,-0.034945923
12/10/2016,-0.1054421,-0.103879109,-0.111937804,-0.165407731,-0.169951933,-0.173121655
13/10/2016,-0.510063063,-0.507854637,-0.506799637,-0.355289683,-0.358517643,-0.373501498
14/10/2016,-0.30653501,-0.305745388,-0.310157849,-0.101110374,-0.102852242,-0.113878744
17/10/2016,-0.250091575,-0.250953409,-0.256414507,0.601747248,0.597266338,0.588094051
18/10/2016,-0.114946686,-0.11476062,-0.117611293,0.698552419,0.693795587,0.683514978
19/10/2016,-0.264156058,-0.260978439,-0.257089618,0.613795767,0.620587427,0.621025189
20/10/2016,-0.262318641,-0.257313831,-0.251536166,0.568151203,0.578955518,0.58286967
21/10/2016,-0.401937206,-0.403020072,-0.40900488,0.562166671,0.575134925,0.580773228
24/10/2016,-0.329411595,-0.329074288,-0.334257874,0.416027457,0.431997973,0.439948692
25/10/2016,-0.061324349,-0.059579559,-0.045227602,0.189904951,0.199796519,0.189299967
26/10/2016,-0.172627553,-0.172515078,-0.164959972,0.382260769,0.391245785,0.394041126
27/10/2016,-0.200186135,-0.201302857,-0.18457803,0.472980583,0.486560354,0.488771106
28/10/2016,-0.245792638,-0.247498083,-0.233384531,0.594334464,0.611742965,0.620392744
31/10/2016,0.180354449,0.182077484,0.196423552,0.673848638,0.690282173,0.693309678
1/11/2016,0.044116829,0.048637954,0.071151876,0.615304251,0.627425969,0.623548632
2/11/2016,-0.040485465,-0.03917852,-0.016552116,0.416703984,0.418526218,0.407605145
3/11/2016,0.009805465,0.011968229,0.03332023,0.070731523,0.066207339,0.055088389
4/11/2016,0.455285504,0.470026495,0.482103372,-0.123589812,-0.165350841,-0.171150658
7/11/2016,0.534008813,0.544219445,0.55420041,-0.596956995,-0.645358319,-0.641864975
8/11/2016,-0.074682092,-0.039108427,-0.01700101,-0.59566247,-0.649877269,-0.645653911
9/11/2016,0.045147419,0.070771486,0.084181168,-0.569296959,-0.624249605,-0.634764373
10/11/2016,-0.044774959,-0.013070022,0.004743191,-0.543553284,-0.605415245,-0.63838773
11/11/2016,0.179804501,0.206974363,0.221510592,0.093337492,0.032878602,-0.004565908
14/11/2016,-0.141867933,-0.140204992,-0.153694253,0.109423377,0.091634358,0.065019383
15/11/2016,-0.177369357,-0.176353662,-0.187329228,-0.017485901,-0.034525342,-0.076414781
16/11/2016,-0.095872994,-0.094060429,-0.111026608,0.001076449,-0.015212336,-0.059129876
17/11/2016,-0.101640182,-0.100682709,-0.12314014,-0.004076204,-0.019715744,-0.066314279
18/11/2016,-0.038356713,-0.037569877,-0.067968969,0.039674233,0.035820376,-0.014611304
21/11/2016,-0.054199098,-0.062612803,-0.089058287,0.098814324,0.10653182,0.054240199
22/11/2016,-0.074759795,-0.081174877,-0.096297974,0.198182746,0.220219432,0.175468621
23/11/2016,-0.108142948,-0.119461655,-0.134109929,0.216605579,0.245395039,0.196441979
24/11/2016,0.08863713,0.094180688,0.059239579,0.211262275,0.255876141,0.19174661
25/11/2016,-0.223842823,-0.205325968,-0.211505248,-0.381270605,-0.244346437,-0.274138944
28/11/2016,-0.153518435,-0.147092701,-0.155888477,-0.310573544,-0.204803195,-0.243713409
29/11/2016,-0.043514175,-0.066547585,-0.067030222,0.504395871,0.54855031,0.541502985
30/11/2016,-0.135123111,-0.133051019,-0.139577472,0.474613449,0.47891211,0.449347033
1/12/2016,-0.225078307,-0.221862594,-0.222601616,0.144598837,0.155360387,0.141011315
2/12/2016,0.060780608,0.070126438,0.061087141,-0.137160228,-0.128516497,-0.132582962
5/12/2016,-0.068473699,-0.059500103,-0.064277101,-0.306058214,-0.296873483,-0.294862818
6/12/2016,-0.033923078,-0.032386521,-0.035344682,-0.494055272,-0.492538096,-0.502389474
7/12/2016,-0.230881584,-0.227100037,-0.229651616,-0.58975319,-0.583727889,-0.592954658
8/12/2016,-0.054471338,-0.045164302,-0.059224101,-0.647739507,-0.638059618,-0.649534807
9/12/2016,-0.148124341,-0.137823867,-0.152498135,-0.698364943,-0.68546511,-0.701229948
12/12/2016,0.120968121,0.11824725,0.11120647,-0.698633873,-0.680918704,-0.69870646
13/12/2016,0.012942412,0.011303891,0.005624997,-0.085153647,-0.043523857,-0.087396987
14/12/2016,-0.067182448,-0.066226435,-0.069856956,0.130166496,0.158090043,0.120230269
15/12/2016,0.112549705,0.115718939,0.108453168,0.228113861,0.249329996,0.21654801
16/12/2016,0.18841778,0.183177867,0.187388873,0.34005276,0.35447777,0.330873336
19/12/2016,0.208428846,0.203917321,0.208035931,0.638339046,0.644210863,0.635988953
20/12/2016,0.124373611,0.121163942,0.114187579,0.589126498,0.590173896,0.58925097
21/12/2016,0.211272668,0.209032817,0.200168934,0.447199513,0.43812601,0.454569949
22/12/2016,0.358027054,0.358153076,0.346734766,0.16835012,0.145093936,0.178401932
23/12/2016,0.445055086,0.433694745,0.443466904,-0.103445671,-0.134120979,-0.099908945
26/12/2016,0.08387163,0.079273118,0.073072718,-0.750040349,-0.760364487,-0.76225722
27/12/2016,0.05557909,0.04944782,0.044143612,-0.736225072,-0.74300807,-0.743024912
28/12/2016,0.319075967,0.305898773,0.297857545,-0.685490118,-0.690730159,-0.692605934
29/12/2016,0.191607155,0.177487771,0.168942465,-0.648171894,-0.652197949,-0.65313742
30/12/2016,0.037479494,0.008855197,0.001732603,-0.560524143,-0.57509105,-0.568808025
3/1/2017,-0.364381716,-0.39160243,-0.392326372,0.041559564,0.000414569,0.01072506
4/1/2017,-0.341843907,-0.358933359,-0.359751911,0.56430806,0.536857884,0.545829226
5/1/2017,-0.278973485,-0.285233273,-0.274132308,-0.216868037,-0.23245703,-0.253624523
6/1/2017,0.24711738,0.198564228,0.221667738,-0.416366509,-0.413493699,-0.433345182
9/1/2017,0.246185437,0.207030116,0.225597073,-0.235582236,-0.212723999,-0.255237
10/1/2017,0.094790607,0.063061327,0.095553601,-0.077426001,-0.051571306,-0.114995315
11/1/2017,0.257457534,0.233239426,0.231286221,0.580070414,0.57312934,0.489779915
12/1/2017,0.358498863,0.328597932,0.344601451,0.680374981,0.677722912,0.604724096
13/1/2017,0.377533162,0.350870475,0.36367464,0.725370227,0.723522462,0.661716718
16/1/2017,0.080667092,0.056318034,0.089940449,0.671867452,0.672256327,0.625710764
17/1/2017,0.179610037,0.15805715,0.177408773,0.689972631,0.687033161,0.633862825
18/1/2017,0.22719313,0.20952656,0.22668169,0.672751954,0.667859701,0.606518544
19/1/2017,0.478789631,0.474201514,0.495907783,0.660928572,0.660460951,0.578964113
20/1/2017,0.113708038,0.101608582,0.083118384,0.77938629,0.781405707,0.745665899
23/1/2017,0.233214021,0.216350829,0.222319069,0.700575792,0.710378755,0.704673128
24/1/2017,0.259106999,0.20541352,0.19541192,0.295718529,0.345174347,0.340556901
25/1/2017,0.339514537,0.333603954,0.341127811,0.156603406,0.187465876,0.176807162
26/1/2017,0.370233443,0.340438893,0.336659579,0.105886383,0.166232394,0.167629302
3/2/2017,0.514425652,0.504170751,0.498756041,0.021245107,0.162037315,0.177686117
6/2/2017,0.456989775,0.457230342,0.457178696,-0.1081647,0.101177307,0.135759271
7/2/2017,0.46499334,0.466165418,0.466653761,0.121681619,0.328354251,0.365282958
8/2/2017,0.461539464,0.369857133,0.34386009,0.207802861,0.393385564,0.432068107
9/2/2017,0.417715335,0.358640955,0.33946666,0.081695155,0.186202497,0.222093747
10/2/2017,0.398797044,0.370112352,0.357270704,-0.08790972,-0.018658102,0.006423472
13/2/2017,0.169745895,0.193519336,0.168508459,-0.493633229,-0.445252932,-0.444862073
14/2/2017,-0.150725551,-0.141487381,-0.172382931,-0.742689193,-0.720650692,-0.72000231
15/2/2017,-0.18934933,-0.179656413,-0.206911054,-0.838915849,-0.835719723,-0.827883087
16/2/2017,0.186349621,0.186796249,0.187100186,-0.851169182,-0.85444163,-0.845441397
17/2/2017,-0.010314444,-0.014179098,-0.019265772,-0.79715646,-0.795027108,-0.755219283
20/2/2017,-0.002173474,-0.002079462,0.016671746,-0.740931662,-0.736891758,-0.683052279
21/2/2017,-0.275846637,-0.275066528,-0.266455364,-0.684405052,-0.681379205,-0.623799774
22/2/2017,-0.155518742,-0.154807416,-0.178260701,-0.779259816,-0.774260721,-0.733892455
23/2/2017,-0.231083163,-0.228743102,-0.243260839,-0.747110244,-0.743217474,-0.710240082
24/2/2017,0.065196462,0.066230944,0.043291244,-0.713854019,-0.712597652,-0.691407495
27/2/2017,-0.088385335,-0.086084543,-0.100850583,-0.634923712,-0.634845202,-0.614959178
28/2/2017,-0.234038145,-0.231457616,-0.244753598,-0.51301033,-0.51269271,-0.485983854
1/3/2017,-0.416234805,-0.414721916,-0.401139604,-0.199868144,-0.197708031,-0.16348472
2/3/2017,0.04962454,0.058047337,0.040950331,0.262155313,0.271691553,0.282487557
3/3/2017,0.081045652,0.090493547,0.071947236,0.66638115,0.672620249,0.667013834
6/3/2017,-0.2661509,-0.264525924,-0.2564692,0.678635769,0.680516882,0.65841471
7/3/2017,-0.078267193,-0.074209584,-0.058068038,0.719772784,0.727068857,0.714514119
8/3/2017,-0.045280646,-0.042015127,-0.020737519,0.762406737,0.767135239,0.754506621
9/3/2017,0.232820493,0.224427737,0.235835616,0.789997349,0.797236878,0.789343383
10/3/2017,0.064108943,0.036697763,0.023428308,0.836887558,0.846711372,0.847376602
13/3/2017,0.139954673,0.113228758,0.100746204,0.842066776,0.852903724,0.855339916
14/3/2017,-0.32848248,-0.322269263,-0.318204175,0.798998556,0.825874003,0.83722753
15/3/2017,-0.138603573,-0.143804022,-0.148113515,0.739402208,0.779897699,0.801499428
16/3/2017,-0.086444549,-0.07822134,-0.074357062,0.696731027,0.735519557,0.757690537
17/3/2017,-0.034591542,-0.004359886,0.013823285,0.688048943,0.719472265,0.739271757
20/3/2017,-0.338447682,-0.317193164,-0.300444731,0.526190701,0.559995943,0.585944293
21/3/2017,-0.380445786,-0.368347047,-0.35822433,0.137801357,0.144367636,0.142895384
22/3/2017,-0.391844399,-0.37395222,-0.378711233,-0.140322731,-0.159441755,-0.168279153
23/3/2017,-0.38253868,-0.368685837,-0.376579194,-0.506281546,-0.529536272,-0.518061467
24/3/2017,-0.388886586,-0.378395182,-0.393915976,-0.477148974,-0.512644201,-0.499324466
27/3/2017,-0.47681874,-0.472971717,-0.488968943,-0.576933714,-0.599841646,-0.587786606
28/3/2017,-0.425762232,-0.411123937,-0.416577192,-0.606791869,-0.620180481,-0.602768202
29/3/2017,-0.524184778,-0.500767765,-0.48455587,-0.630463707,-0.650868066,-0.64755651
30/3/2017,-0.26564745,-0.246194834,-0.242339076,-0.523783887,-0.550312625,-0.55483142
31/3/2017,-0.303787009,-0.291363503,-0.288697887,-0.398077507,-0.411493678,-0.414927099
5/4/2017,-0.373327836,-0.365608084,-0.365605555,-0.212964317,-0.214559619,-0.214032359
6/4/2017,-0.32998377,-0.321251696,-0.319872598,-0.190882834,-0.177397149,-0.161408967
7/4/2017,-0.148780359,-0.137204866,-0.141501553,0.015535495,0.036669292,0.049534773
10/4/2017,-0.094323643,-0.070639903,-0.082220299,0.350734919,0.384789117,0.376934405
11/4/2017,-0.14659191,-0.145094989,-0.156410505,0.559508142,0.567273514,0.561204316
12/4/2017,-0.073444053,-0.078687341,-0.093481578,0.50917022,0.522927068,0.525307139
13/4/2017,0.056358638,0.042760597,0.031440998,0.407708844,0.431496237,0.430570415
14/4/2017,0.380087048,0.354787736,0.366229713,0.384840119,0.423280952,0.433305707
17/4/2017,-0.159915314,-0.157246335,-0.171579671,0.03025828,0.099398164,0.107151286
18/4/2017,-0.16207703,-0.15389267,-0.167381585,0.024032299,0.066816762,0.079891688
19/4/2017,-0.288638675,-0.302724196,-0.315369127,0.096888645,0.115085377,0.132215971
20/4/2017,-0.112972164,-0.123756067,-0.136413969,0.02654593,0.057116409,0.062763716
