,name,date,open,high,low,close,beta,R2,ret,beta_norm,beta_modfy,beta_right
2071,沪深300,2013/7/19,2248.13,2257.92,2188.75,2190.48,0.793672076,0.778627082,-0.02442848,-0.9842134,-0.766335208,-0.608218855
2072,沪深300,2013/7/22,2170.09,2203.06,2159.81,2202.19,0.991938099,0.836640337,0.00534586,1.01020774,0.845180544,0.838366782
2073,沪深300,2013/7/23,2211.59,2276.74,2206.76,2265.84,0.994004336,0.826395303,0.028903047,1.028674872,0.850092082,0.844995216
2074,沪深300,2013/7/24,2253.38,2265.58,2217.19,2249.15,0.986604369,0.8125457,-0.007365922,0.951982166,0.773529015,0.763167106
2075,沪深300,2013/7/25,2255.22,2268.84,2227.85,2237.68,1.045893602,0.833766077,-0.005099704,1.544818336,1.288017123,1.347128869
2076,沪深300,2013/7/26,2226.43,2238.42,2209.81,2224.01,1.03648261,0.822348019,-0.006109006,1.44595915,1.189081643,1.232462444
2077,沪深300,2013/7/29,2205.08,2205.08,2169.02,2175.97,1.028259897,0.813649956,-0.021600622,1.359925553,1.106503367,1.137773038
2078,沪深300,2013/7/30,2184.01,2221.59,2162.98,2189.39,1.03564299,0.813516728,0.006167364,1.430432992,1.163681168,1.205158244
2079,沪深300,2013/7/31,2211.75,2235.38,2187.21,2193.02,1.043243741,0.82587745,0.001657996,1.502766458,1.24110093,1.294770778
2080,沪深300,2013/8/1,2206,2245.56,2200.63,2245.36,1.054202347,0.841251618,0.023866631,1.608302799,1.352987332,1.426322421
2081,沪深300,2013/8/2,2263.5,2274.71,2244.25,2247.26,1.046979778,0.830427295,0.000846189,1.531729804,1.271990239,1.331748058
2082,沪深300,2013/8/5,2249.98,2278.33,2243.22,2278.33,0.973467054,0.796852209,0.013825726,0.797463521,0.635460569,0.618599928
2083,沪深300,2013/8/6,2270.67,2302.48,2256.72,2293.64,0.990508403,0.781827534,0.006719834,0.965500337,0.754854748,0.747689971
2084,沪深300,2013/8/7,2292.38,2313.88,2276.86,2280.62,0.965034165,0.912516191,-0.005676567,0.710903523,0.648710975,0.626028254
2085,沪深300,2013/8/8,2277.25,2297.63,2267.07,2276.78,0.928050312,0.912627713,-0.001683753,0.342578469,0.312646605,0.290151779
2086,沪深300,2013/8/9,2288.51,2301.59,2258.33,2286.01,0.874124436,0.914760054,0.004053971,-0.195958106,-0.179254648,-0.156690868
2087,沪深300,2013/8/12,2296.22,2352.89,2293.18,2352.79,0.880757245,0.908830108,0.029212471,-0.131555396,-0.119561505,-0.105304661
2088,沪深300,2013/8/13,2352.88,2360.83,2340.73,2359.07,0.92478756,0.90514068,0.002669171,0.30576439,0.276759788,0.255944009
2089,沪深300,2013/8/14,2362.62,2386.6,2340.83,2349.08,0.881046922,0.922975939,-0.00423472,-0.132206913,-0.122023799,-0.107508693
2090,沪深300,2013/8/15,2348.84,2362.09,2319.78,2321.58,0.932424788,0.950113927,-0.011706711,0.379715622,0.360773101,0.336393782
2091,沪深300,2013/8/16,2314.26,2423.08,2295.02,2304.14,0.932495082,0.949632133,-0.007512125,0.379399149,0.360289623,0.335968302
2092,沪深300,2013/8/19,2286.2,2340.19,2284.08,2331.43,1.032913698,0.858248088,0.011843898,1.380751695,1.185027503,1.224031141
2093,沪深300,2013/8/20,2325.86,2353.41,2303.67,2312.47,1.041191619,0.858687945,-0.008132348,1.459632191,1.253368567,1.304996847
2094,沪深300,2013/8/21,2320.58,2321.64,2291.05,2308.59,1.040054544,0.86201333,-0.00167786,1.444433037,1.245120533,1.294993267
2095,沪深300,2013/8/22,2302.67,2329.14,2297.02,2303.93,1.012939,0.851355296,-0.002018548,1.17120187,0.997108915,1.010010507
2096,沪深300,2013/8/23,2314.87,2321.04,2251.92,2286.93,0.979578516,0.814272319,-0.007378696,0.837647295,0.682073005,0.668144062
2097,沪深300,2013/8/26,2294.76,2336.38,2288.5,2335.62,0.999617452,0.758724653,0.021290551,1.035626359,0.78575525,0.785454661
2098,沪深300,2013/8/27,2332.8,2345.11,2322.46,2340.88,1.004157144,0.696888385,0.002252079,1.078820024,0.751817144,0.754942556
2099,沪深300,2013/8/28,2326.1,2345.36,2307.04,2328.06,0.939341029,0.586156712,-0.005476573,0.433986675,0.254384203,0.238953519
2100,沪深300,2013/8/29,2338.56,2342.32,2308.15,2318.31,0.872306564,0.530679105,-0.004188036,-0.231246833,-0.122717862,-0.107047597
2101,沪深300,2013/8/30,2315.91,2334.41,2303.61,2313.91,0.786191215,0.444062919,-0.001897934,-1.084967865,-0.481793997,-0.378782207
2102,沪深300,2013/9/2,2319.96,2329.87,2297.45,2320.34,0.744391728,0.383250859,0.002778846,-1.496834704,-0.573663186,-0.42703013
2103,沪深300,2013/9/3,2326.23,2354.86,2321.3,2354.5,0.716254956,0.3559896,0.01472198,-1.771046182,-0.630474022,-0.451580143
2104,沪深300,2013/9/4,2352.54,2360.66,2345.44,2350.7,0.619500197,0.294089119,-0.001613931,-2.721182924,-0.800270288,-0.495767601
2105,沪深300,2013/9/5,2350.93,2351.22,2336.75,2341.74,0.463963479,0.190941212,-0.003811631,-4.235052912,-0.808646137,-0.375182275
2106,沪深300,2013/9/6,2336.77,2361.18,2335.93,2357.78,0.440601555,0.184870715,0.006849608,-4.410277862,-0.815331223,-0.359236204
2107,沪深300,2013/9/9,2374.26,2449.25,2372.69,2440.61,0.449454845,0.186558616,0.035130504,-4.266938937,-0.796034225,-0.357781439
2108,沪深300,2013/9/10,2446.45,2475.2,2435.83,2474.89,0.748606576,0.377164736,0.014045669,-1.370250934,-0.516810332,-0.386887613
2109,沪深300,2013/9/11,2483.79,2504.47,2471.62,2482.89,0.868811614,0.635734301,0.003232467,-0.225235871,-0.143190169,-0.124405282
2110,沪深300,2013/9/12,2480.47,2527.38,2469.72,2507.46,0.950682124,0.906300472,0.009895726,0.552542622,0.500769639,0.476072744
2111,沪深300,2013/9/13,2502.54,2515.78,2481.45,2488.9,1.017644025,0.93497457,-0.007401913,1.187655151,1.110427364,1.130019772
2112,沪深300,2013/9/16,2501.08,2503.69,2467.13,2478.39,1.014095735,0.949300183,-0.004222749,1.151581971,1.093196975,1.10860639
2113,沪深300,2013/9/17,2480.81,2481.71,2426.46,2427.32,1.007524337,0.954051031,-0.020606119,1.087184146,1.037229155,1.045033617
2114,沪深300,2013/9/18,2426.04,2439.63,2407.24,2432.51,1.015655106,0.952696701,0.002138161,1.162323772,1.107342022,1.124677579
2115,沪深300,2013/9/23,2441.52,2473.16,2439.99,2472.29,1.059544114,0.962544586,0.016353479,1.574877091,1.515889418,1.60615171
2116,沪深300,2013/9/24,2470.72,2470.75,2420.09,2443.89,1.072798877,0.964362007,-0.011487326,1.696053278,1.635609342,1.754679866
2117,沪深300,2013/9/25,2440.84,2455.04,2423.28,2429.03,1.07069059,0.962769394,-0.00608047,1.6708226,1.608616862,1.722330937
2118,沪深300,2013/9/26,2422.63,2422.63,2382.54,2384.44,1.074938314,0.960114344,-0.018357122,1.705664814,1.637633253,1.760354727
2119,沪深300,2013/9/27,2382.22,2402.2,2379.86,2394.97,1.078909634,0.956024337,0.004416131,1.737686548,1.66127063,1.792360887
2120,沪深300,2013/9/30,2406.21,2415.07,2397.22,2409.04,1.085518043,0.947602982,0.005874813,1.794107165,1.7001013,1.845490637
2121,沪深300,2013/10/8,2406.42,2446.7,2392.57,2441.81,1.100334909,0.931833931,0.013602929,1.92723513,1.795863087,1.976050847
2122,沪深300,2013/10/9,2432.94,2453.75,2424.77,2453.58,1.105578574,0.913674485,0.004820195,1.969562118,1.799538654,1.989531379
2123,沪深300,2013/10/10,2455.64,2455.98,2422.02,2429.32,1.069767694,0.901069633,-0.009887593,1.627727785,1.466696077,1.56902408
2124,沪深300,2013/10/11,2442.36,2471.17,2439.63,2468.51,1.01095544,0.878468884,0.016132086,1.074357994,0.943790068,0.954129704
2125,沪深300,2013/10/14,2472.27,2483.13,2462.55,2472.54,0.942453641,0.826995713,0.001632564,0.433633926,0.358613398,0.337976503
2126,沪深300,2013/10/15,2475.32,2479.13,2449.42,2467.52,1.028072253,0.885350372,-0.002030301,1.231583161,1.09038261,1.120992106
2127,沪深300,2013/10/16,2459.08,2459.08,2409.72,2421.37,1.019479827,0.884042308,-0.018702989,1.150370709,1.016976376,1.036786901
2128,沪深300,2013/10/17,2432.65,2440.92,2407.78,2413.33,1.013942988,0.865832983,-0.003320434,1.096610309,0.949481375,0.962719983
2129,沪深300,2013/10/18,2415.12,2435.71,2410.6,2426.05,0.951039893,0.863991805,0.005270726,0.509163851,0.439913395,0.418375188
2130,沪深300,2013/10/21,2431.92,2472.79,2423.56,2471.32,0.950342902,0.820105822,0.018659962,0.502234672,0.411885579,0.391432536
2131,沪深300,2013/10/22,2470.26,2470.26,2439.86,2445.89,0.936201044,0.760414898,-0.010290047,0.369586045,0.281038735,0.263108757
2132,沪深300,2013/10/23,2451.56,2474.37,2412.48,2418.49,0.908358106,0.794952432,-0.011202466,0.108405687,0.086177365,0.078279908
2133,沪深300,2013/10/24,2412.24,2422.94,2395.47,2400.51,0.884626852,0.726742675,-0.007434391,-0.119264033,-0.086674263,-0.07667438
2134,沪深300,2013/10/25,2400.52,2413.33,2353.99,2368.56,0.911841909,0.730039971,-0.013309672,0.135935246,0.099238163,0.090489516
2135,沪深300,2013/10/28,2372.57,2377.25,2351.86,2365.95,0.813723786,0.755598333,-0.001101935,-0.789199804,-0.596318056,-0.485238186
2136,沪深300,2013/10/29,2369.22,2408.62,2327.9,2372.05,0.896093962,0.807871665,0.002578246,-0.012246482,-0.009893586,-0.008865582
2137,沪深300,2013/10/30,2371.85,2407.85,2365.51,2407.47,0.76297112,0.761329811,0.014932232,-1.266166474,-0.963970282,-0.735481486
2138,沪深300,2013/10/31,2398.4,2398.4,2370.23,2373.72,0.74745489,0.784110515,-0.014018866,-1.409121852,-1.104907261,-0.825868336
2139,沪深300,2013/11/1,2373.96,2395.01,2365.15,2384.96,0.769263816,0.809130354,0.004735184,-1.200258546,-0.971165622,-0.747082573
2140,沪深300,2013/11/4,2397.21,2404.9,2376.36,2380.45,0.801506194,0.824272189,-0.001891017,-0.894486454,-0.737300307,-0.590950763
2141,沪深300,2013/11/5,2366.88,2385.69,2343.8,2383.77,0.820032062,0.823244957,0.001394694,-0.718680309,-0.591649941,-0.485171921
2142,沪深300,2013/11/6,2371.32,2383.54,2352.79,2353.57,0.831991806,0.838099178,-0.012669007,-0.604827949,-0.506905807,-0.421741478
2143,沪深300,2013/11/7,2351.87,2356.67,2328.25,2340.55,0.852362385,0.833846419,-0.005532022,-0.412202449,-0.343713536,-0.292968489
2144,沪深300,2013/11/8,2329.08,2342.67,2306.04,2307.95,0.921389739,0.83452063,-0.01392835,0.23672721,0.19755374,0.182023989
2145,沪深300,2013/11/11,2305.94,2325.23,2295,2315.89,0.958168846,0.845593859,0.003440283,0.581877358,0.492031921,0.471449658
2146,沪深300,2013/11/12,2319.36,2342.53,2316.6,2340,0.973658829,0.870401111,0.010410684,0.726921514,0.632713294,0.616046885
2147,沪深300,2013/11/13,2325.36,2325.56,2287.55,2288.12,1.002299179,0.87534415,-0.02217094,0.994855213,0.870840691,0.872842909
2148,沪深300,2013/11/14,2291.27,2305.7,2279.01,2304.5,1.024080898,0.893450368,0.007158715,1.197900851,1.070264956,1.096037897
2149,沪深300,2013/11/15,2306.55,2377.21,2306.55,2350.73,1.024714031,0.894377682,0.020060751,1.20164761,1.074726804,1.101287635
2150,沪深300,2013/11/18,2367.88,2429.57,2361.04,2428.9,1.013821456,0.833914807,0.0332535,1.097655887,0.915351497,0.928002988
2151,沪深300,2013/11/19,2427.93,2427.93,2405.08,2412.16,0.965307099,0.772933579,-0.006892009,0.641994155,0.49621884,0.479003569
2152,沪深300,2013/11/20,2428.77,2435.43,2406.42,2424.85,0.9462409,0.773242549,0.005260845,0.462850044,0.357895348,0.338655216
2153,沪深300,2013/11/21,2412.45,2415.38,2382.88,2409.99,0.916988121,0.808094803,-0.006128214,0.188576049,0.152387326,0.139737367
2154,沪深300,2013/11/22,2415.29,2419,2393.58,2397.96,0.917747782,0.821998136,-0.004991722,0.195924439,0.161049523,0.147802843
2155,沪深300,2013/11/25,2385.78,2418.85,2380.69,2388.63,0.930535372,0.890236872,-0.003890807,0.31555292,0.280916845,0.261403061
2156,沪深300,2013/11/26,2387.83,2399.02,2380.41,2387.42,0.931309277,0.894418564,-0.000506567,0.322521701,0.288469397,0.268654226
2157,沪深300,2013/11/27,2386.36,2422.81,2383.78,2414.48,0.919752314,0.888578668,0.011334411,0.214085618,0.190231913,0.174966242
2158,沪深300,2013/11/28,2419.15,2460.56,2417.24,2439.53,0.929802814,0.892811148,0.010374905,0.307835107,0.274838615,0.255545718
2159,沪深300,2013/11/29,2442.68,2446.4,2432.39,2438.94,0.958146789,0.905985695,-0.00024185,0.573057021,0.519181463,0.497452052
2160,沪深300,2013/12/2,2423.97,2464.86,2397.01,2418.79,0.924960474,0.907909555,-0.008261786,0.262467574,0.238296819,0.220415138
2161,沪深300,2013/12/3,2410.69,2448.33,2406.66,2442.78,0.95771997,0.891260733,0.009918182,0.568839896,0.506984662,0.485549336
2162,沪深300,2013/12/4,2439.82,2486.64,2434.69,2475.14,0.957475813,0.894499535,0.013247202,0.565872192,0.506172413,0.484647843
2163,沪深300,2013/12/5,2476.45,2481.75,2460.58,2468.2,0.979307184,0.895526484,-0.002803882,0.769567078,0.689167699,0.674906879
2164,沪深300,2013/12/6,2463.04,2470.81,2445.62,2452.29,0.934415939,0.887611431,-0.006445993,0.348670459,0.309483885,0.289186675
2165,沪深300,2013/12/9,2460.03,2468.95,2445.94,2450.87,0.898769102,0.883633702,-0.000579051,0.016487157,0.014568608,0.013093814
2166,沪深300,2013/12/10,2456.23,2466.66,2444.53,2453.32,0.858837692,0.853271262,0.000999645,-0.355542856,-0.303374501,-0.260549456
2167,沪深300,2013/12/11,2440.5,2440.5,2400.74,2412.76,0.706121786,0.776351392,-0.016532699,-1.785109646,-1.385872358,-0.978594665
2168,沪深300,2013/12/12,2406.77,2423.31,2402.77,2410.02,0.745803749,0.692449563,-0.001135629,-1.407750453,-0.974796186,-0.727006649
2169,沪深300,2013/12/13,2388.66,2416.26,2386.25,2406.64,0.857710985,0.736457672,-0.001402478,-0.358720613,-0.264182548,-0.226592273
2170,沪深300,2013/12/16,2408.68,2412.73,2367.43,2367.92,0.864494097,0.754239382,-0.016088821,-0.29543565,-0.222829202,-0.19263453
2171,沪深300,2013/12/17,2369.26,2373.29,2351.18,2356.38,0.842375911,0.769620248,-0.004873475,-0.503224005,-0.387291383,-0.326244932
2172,沪深300,2013/12/18,2356.7,2368.58,2350.45,2357.23,0.90539145,0.805918257,0.000360723,0.085603593,0.068989499,0.062462502
2173,沪深300,2013/12/19,2366.21,2370.99,2331.19,2332.41,0.957181115,0.835031775,-0.010529308,0.569038052,0.475164854,0.454818825
2174,沪深300,2013/12/20,2335.05,2338.88,2278.1,2278.14,0.94865865,0.861257785,-0.023267779,0.487610662,0.419958479,0.398397244
2175,沪深300,2013/12/23,2283.8,2295.77,2259.57,2284.6,0.8741979,0.89481226,0.002835647,-0.210746623,-0.188578662,-0.16485507
2176,沪深300,2013/12/24,2291.13,2312.83,2270.25,2288.25,0.911188764,0.928456791,0.001597654,0.135062761,0.125399938,0.114263014
2177,沪深300,2013/12/25,2291.75,2305.61,2281.6,2305.11,0.909597442,0.942395317,0.007368076,0.119319124,0.112445783,0.102280397
2178,沪深300,2013/12/26,2299.97,2301.49,2263.92,2265.33,0.946443658,0.950357759,-0.017257311,0.463240553,0.440244254,0.416666382
2179,沪深300,2013/12/27,2268.54,2315.18,2264.39,2303.48,0.937914895,0.970710377,0.016840813,0.381982612,0.370794485,0.347773671
2180,沪深300,2013/12/30,2313.38,2316.62,2295.64,2299.46,0.920969045,0.972284549,-0.001745186,0.221826338,0.215678321,0.198633057
2181,沪深300,2013/12/31,2289.01,2333.07,2287.12,2330.03,0.908960069,0.975378069,0.013294426,0.108554701,0.105881875,0.096242396
2182,沪深300,2014/1/2,2323.43,2325.99,2310.65,2321.98,0.905072236,0.971296197,-0.003454891,0.071477863,0.069426176,0.062835705
2183,沪深300,2014/1/3,2311.97,2314.84,2280.89,2290.78,0.909359179,0.960181418,-0.013436808,0.110837377,0.10642399,0.096777632
2184,沪深300,2014/1/6,2286.37,2286.37,2229.33,2238.64,0.91182524,0.952341746,-0.022760806,0.132862045,0.126530072,0.115373313
2185,沪深300,2014/1/7,2222.31,2246.79,2218.65,2238,0.888363329,0.937453456,-0.000285888,-0.08728436,-0.081825025,-0.072690352
2186,沪深300,2014/1/8,2240.64,2262.58,2228.42,2241.91,0.890178872,0.934834153,0.001747096,-0.069984125,-0.06542355,-0.058238662
2187,沪深300,2014/1/9,2236.97,2258.89,2220.8,2222.22,0.913231449,0.927357536,-0.00878269,0.146690649,0.136034679,0.124231147
2188,沪深300,2014/1/10,2216.52,2224.49,2200.22,2204.85,0.912619042,0.916865872,-0.007816508,0.140791491,0.129086913,0.117807175
2189,沪深300,2014/1/13,2207,2222.07,2183.6,2193.68,0.907934161,0.911029655,-0.005066104,0.096794181,0.088182369,0.080063785
2190,沪深300,2014/1/14,2192.84,2214.12,2179.91,2212.85,0.934372322,0.917631602,0.00873874,0.344042068,0.315703874,0.294984962
2191,沪深300,2014/1/15,2210.02,2215.9,2193.8,2208.94,0.988313709,0.926660942,-0.001766952,0.849453287,0.787155183,0.777956259
2192,沪深300,2014/1/16,2209.45,2227.26,2201.56,2211.84,1.005705711,0.915924032,0.001312847,1.011382847,0.926349856,0.93163534
2193,沪深300,2014/1/17,2203.82,2205.97,2175.88,2178.49,0.989588705,0.933271174,-0.015077944,0.858832933,0.80152402,0.793179117
2194,沪深300,2014/1/20,2173.65,2182.46,2156.46,2165.99,0.996414602,0.941042033,-0.005737919,0.921228578,0.866914814,0.863806579
2195,沪深300,2014/1/21,2168.42,2197.92,2168.42,2187.41,1.002674294,0.949889361,0.009889242,0.978281912,0.929259581,0.931744694
2196,沪深300,2014/1/22,2190.43,2244.13,2187.53,2243.8,1.019666148,0.954280948,0.025779346,1.135553933,1.083637483,1.104948459
2197,沪深300,2014/1/23,2242.25,2248.92,2228.06,2231.89,0.993774624,0.938974325,-0.00530796,0.891176964,0.836792288,0.831582941
2198,沪深300,2014/1/24,2225.76,2257.36,2222.89,2245.68,0.969446917,0.93793377,0.00617862,0.664000275,0.622788281,0.603760179
2199,沪深300,2014/1/27,2233.02,2233.23,2211.8,2215.92,0.993875485,0.932579819,-0.013252111,0.895589412,0.835208612,0.830093365
2200,沪深300,2014/1/28,2220.79,2233.26,2205.97,2219.86,0.952662861,0.916815281,0.001778043,0.511530179,0.468978685,0.446778576
2201,沪深300,2014/1/29,2225.71,2233.06,2219.93,2227.78,1.038024556,0.894348927,0.003567793,1.315810703,1.176793891,1.221540956
2202,沪深300,2014/1/30,2223.16,2223.16,2200.22,2202.45,1.008246505,0.800169444,-0.011370063,1.036922346,0.829713578,0.836555815
2203,沪深300,2014/2/7,2187.34,2212.5,2177.12,2212.48,0.912861194,0.816458277,0.004554019,0.141647945,0.115649637,0.105572066
2204,沪深300,2014/2/10,2221.54,2270.19,2221.54,2267.53,0.901020534,0.812928518,0.024881581,0.032612795,0.026511871,0.02388774
2205,沪深300,2014/2/11,2267.74,2296.52,2262.6,2285.56,0.938164508,0.781553836,0.007951383,0.387051971,0.302501952,0.283796595
2206,沪深300,2014/2/12,2286.19,2294.32,2276.44,2291.25,0.963090888,0.850068485,0.002489543,0.627344173,0.53328551,0.513602416
2207,沪深300,2014/2/13,2288.45,2307.47,2278.26,2279.55,0.920168682,0.884391005,-0.005106383,0.22192957,0.196272515,0.180603822
2208,沪深300,2014/2/14,2278.4,2295.85,2274.43,2295.57,0.945420986,0.912967802,0.007027703,0.465864693,0.425319465,0.402105948
2209,沪深300,2014/2/17,2308.79,2315.58,2293.55,2311.65,0.939012423,0.921334882,0.007004796,0.407631275,0.375564913,0.352660119
2210,沪深300,2014/2/18,2310.31,2310.31,2276.11,2282.44,0.927323714,0.935139953,-0.012635996,0.298139465,0.278802125,0.258539822
2211,沪深300,2014/2/19,2280.93,2317.42,2274.15,2308.66,0.939796761,0.939580548,0.011487706,0.420266367,0.394874103,0.371101403
2212,沪深300,2014/2/20,2314.09,2331.7,2286.2,2287.44,0.960529843,0.933611213,-0.009191479,0.621639297,0.580369418,0.557462146
2213,沪深300,2014/2/21,2284.03,2287.87,2250.65,2264.29,0.972219493,0.920984527,-0.010120484,0.735307821,0.677207125,0.658393968
2214,沪深300,2014/2/24,2246.72,2246.72,2194.16,2214.51,0.964239468,0.90371114,-0.021984816,0.65886264,0.595421508,0.574128918
2215,沪深300,2014/2/25,2216.52,2225.21,2150.09,2157.91,0.978977995,0.910149291,-0.025558701,0.800980903,0.729012201,0.713686903
2216,沪深300,2014/2/26,2147.74,2164.7,2137.08,2163.41,0.85592402,0.875759024,0.002548762,-0.384058117,-0.336342362,-0.287883506
2217,沪深300,2014/2/27,2170.81,2180.06,2150.14,2154.11,0.905670033,0.903719196,-0.004298769,0.09602523,0.086779843,0.078593904
2218,沪深300,2014/2/28,2149.45,2180.47,2133.55,2178.97,0.920224154,0.919630377,0.011540729,0.23600046,0.217033192,0.199719185
2219,沪深300,2014/3/3,2173.91,2194.22,2167.91,2190.37,0.908713216,0.930788918,0.00523183,0.123809393,0.115240411,0.104720485
2220,沪深300,2014/3/4,2183.86,2188.6,2161.59,2184.27,0.921231035,0.941789095,-0.002784918,0.2427505,0.228619773,0.21061163
2221,沪深300,2014/3/5,2187.35,2189.09,2159.59,2163.98,0.929706234,0.946140794,-0.009289145,0.322775096,0.305390685,0.283923624
2222,沪深300,2014/3/6,2159.4,2181.43,2136.45,2173.63,0.937597995,0.946801658,0.004459376,0.397394467,0.37625374,0.352774752
2223,沪深300,2014/3/7,2170.04,2189.39,2161.44,2168.36,0.932032987,0.953322092,-0.002424516,0.341244464,0.325315886,0.303205137
2224,沪深300,2014/3/10,2149.68,2149.68,2095.07,2097.79,0.938860549,0.95218934,-0.032545334,0.40576276,0.386362975,0.362740955
2225,沪深300,2014/3/11,2092.61,2118.79,2088.73,2108.66,0.935973285,0.956888979,0.005181644,0.375540953,0.359350999,0.336342935
2226,沪深300,2014/3/12,2102.8,2130.59,2090.76,2114.13,0.957792561,0.958708253,0.002594064,0.587192908,0.562946687,0.539186149
2227,沪深300,2014/3/13,2119.55,2149.44,2115.99,2140.33,0.974912873,0.962436492,0.012392805,0.753159872,0.724868545,0.706683676
2228,沪深300,2014/3/14,2129.87,2140.38,2109.57,2122.84,1.004949358,0.961776077,-0.008171637,1.044943545,1.005001703,1.009975817
2229,沪深300,2014/3/17,2132.79,2143.2,2118.95,2143.04,1.022807652,0.956986474,0.009515555,1.217066362,1.164716047,1.191280485
2230,沪深300,2014/3/18,2146.12,2152.46,2134.92,2138.13,1.027978569,0.942805157,-0.002291138,1.26482589,1.192484372,1.225848379
2231,沪深300,2014/3/19,2131.28,2131.28,2101.29,2120.87,1.013098455,0.891929611,-0.008072475,1.117170848,0.99643776,1.009489556
2232,沪深300,2014/3/20,2116.19,2134.79,2086.5,2086.97,1.03061578,0.828568206,-0.015984007,1.285542498,1.065159641,1.097770334
2233,沪深300,2014/3/21,2079.87,2163.23,2077.76,2158.8,0.912641787,0.777440014,0.034418319,0.136027008,0.105752839,0.09651446
2234,沪深300,2014/3/24,2161.9,2186.73,2150.87,2176.55,0.697947404,0.721199741,0.00822216,-1.95091527,-1.406999588,-0.982011711
2235,沪深300,2014/3/25,2170.78,2191.49,2164.67,2174.44,0.715056141,0.736271269,-0.000969424,-1.777789355,-1.308935225,-0.935962171
2236,沪深300,2014/3/26,2181.23,2186.08,2165.22,2171.05,0.717935541,0.749118707,-0.001559022,-1.743937326,-1.306416075,-0.937922532
2237,沪深300,2014/3/27,2168.34,2186.89,2146.92,2155.71,0.703586826,0.76816511,-0.007065706,-1.876759475,-1.441661149,-1.014333792
2238,沪深300,2014/3/28,2154.52,2172.67,2144.58,2151.97,0.708991098,0.750323749,-0.001734927,-1.817907244,-1.364018979,-0.967077314
2239,沪深300,2014/3/31,2156.05,2165.25,2134.42,2146.3,0.702513553,0.735395791,-0.002634795,-1.874915014,-1.37880461,-0.968628925
2240,沪深300,2014/4/1,2143.72,2170.09,2141.15,2163.11,0.691216804,0.714548478,0.007832083,-1.983196525,-1.417090059,-0.979516462
2241,沪深300,2014/4/2,2166.07,2182.68,2164.01,2180.73,0.677946134,0.722212185,0.008145679,-2.10978512,-1.523712522,-1.032995013
2242,沪深300,2014/4/3,2188.64,2196.14,2160.75,2165.01,0.655757122,0.713246213,-0.007208595,-2.336298406,-1.666355989,-1.092724808
2243,沪深300,2014/4/4,2157.98,2186.15,2155.28,2185.47,0.707038837,0.743698708,0.009450303,-1.862727632,-1.385308133,-0.979466652
2244,沪深300,2014/4/8,2179.92,2243.97,2178.91,2237.32,0.670679709,0.728519722,0.023724874,-2.239124226,-1.63124616,-1.094043699
2245,沪深300,2014/4/9,2239.79,2246.79,2228.99,2238.62,0.789513928,0.680631015,0.000581052,-1.070674524,-0.728734288,-0.57534587
2246,沪深300,2014/4/10,2241.45,2290.74,2229.52,2273.76,0.791377672,0.7674296,0.015697171,-1.059106853,-0.812789949,-0.643223818
2247,沪深300,2014/4/11,2269.57,2281.11,2261.13,2270.67,0.909319762,0.804493624,-0.001358982,0.11573047,0.093104425,0.084661694
2248,沪深300,2014/4/14,2267.94,2275.83,2255.46,2268.61,0.879041986,0.84701104,-0.000907221,-0.192697644,-0.163217032,-0.143474624
2249,沪深300,2014/4/15,2261.41,2261.47,2225.69,2229.46,0.859393731,0.876144035,-0.017257263,-0.397958393,-0.348668872,-0.299643843
2250,沪深300,2014/4/16,2223.47,2245.32,2221.15,2232.53,0.847598418,0.874934527,0.001377015,-0.52556968,-0.459839059,-0.389758859
2251,沪深300,2014/4/17,2238.78,2241.62,2221.95,2224.8,0.841466158,0.857791197,-0.003462439,-0.595840949,-0.511107121,-0.430079345
2252,沪深300,2014/4/18,2215.88,2228.77,2203.05,2224.48,0.955571186,0.901839316,-0.000143833,0.580316329,0.523352081,0.500100169
2253,沪深300,2014/4/21,2209.94,2231.71,2186.76,2187.25,0.957460862,0.898617143,-0.016736496,0.598075652,0.537441034,0.514578756
2254,沪深300,2014/4/22,2184.02,2196.85,2165.07,2196.8,0.951451469,0.8905925,0.004366213,0.534358017,0.475895242,0.452791228
2255,沪深300,2014/4/23,2191.23,2205.59,2187.39,2194.67,0.941948736,0.89333181,-0.000969592,0.432675418,0.386522714,0.364084582
2256,沪深300,2014/4/24,2192.77,2209.45,2186.76,2190.47,0.953630851,0.884098872,-0.001913727,0.553832572,0.489642753,0.466938435
2257,沪深300,2014/4/25,2195.82,2201.71,2167.64,2167.83,0.945956744,0.870943224,-0.010335681,0.47190001,0.410998116,0.38878644
2258,沪深300,2014/4/28,2165.77,2171.39,2132.7,2134.97,0.934319861,0.852948948,-0.015158015,0.348719384,0.297439831,0.277903942
2259,沪深300,2014/4/29,2134.41,2159.38,2131.78,2158.47,0.910395343,0.853569111,0.01100718,0.096712623,0.082550908,0.075153962
2260,沪深300,2014/4/30,2158.76,2164.18,2153.12,2158.66,0.915276073,0.875549633,8.80E-05,0.147470501,0.129117743,0.118178381
2261,沪深300,2014/5/5,2152.59,2161.7,2131.23,2156.47,0.954253408,0.869798341,-0.001014518,0.556312805,0.483879955,0.461744096
2262,沪深300,2014/5/6,2151.39,2173.62,2150.11,2157.33,0.958704731,0.880291963,0.0003988,0.601803829,0.529763073,0.507886365
2263,沪深300,2014/5/7,2151.47,2153.72,2136.99,2137.32,0.984402216,0.925009181,-0.009275354,0.870495763,0.805216573,0.792656979
